Date,Year,CI,CMI,total_customers,rolling_CI,rolling_CMI,SAIFI,CAIDI,SAIDI
2007-02-20,2007,218123,19730352.133,85436085,99639904,15576644735.5873,1.1662508177897,156.329383211642,182.319271015137
2007-02-21,2007,214750,32735373.9978,85436085,99612287,15584934104.5861,1.16592757030007,156.455941068656,182.416295229189
2007-02-22,2007,439790,59576834.5992,85436085,99732002,15618931035.5447,1.16732879321425,156.609019395245,182.814217617119
2007-02-23,2007,235074,30762223.2537,85436085,99802852,15629111857.9725,1.16815806810436,156.599852056056,182.933380643231
2007-02-24,2007,278440,37670381.5212,85436085,100136068,15757937014.2911,1.1720582468169,157.36524639944,184.441234804838
2007-02-25,2007,343034,49856206.687,85436085,100135605,15772321828.4023,1.17205282756109,157.509627353849,184.609604108174
2007-02-26,2007,201698,24266259.3808,85436085,100127565,15772472129.4434,1.17195872212543,157.523776089466,184.611363330183
2007-02-27,2007,168983,16097483.1059,85436085,100119678,15769718564.053,1.17186640750217,157.508682399608,184.579133794029
2007-02-28,2007,113910,11656884.8098,85436085,100268638,15783039709.1271,1.17360993308624,157.407540622294,184.735053217
2007-03-01,2007,330286,52590428.92166,85436085,100399399,15789622388.6903,1.17514044563255,157.268096681439,184.812101218008
2007-03-02,2007,523298,79748096.178,85436085,100469930,15802279413.5368,1.17596598673734,157.283670980331,184.960247342055
2007-03-03,2007,195104,26905132.788,85436085,100342665,15759103746.8314,1.17447639366902,157.052872243641,184.454891008073
2007-03-04,2007,103443,11071733.91158,85436085,100145791,15706845227.0894,1.17217205118891,156.839793966872,183.843223002194
2007-03-05,2007,173959,16767456.3268,85436085,100232554,15743529389.4193,1.17318758227276,157.070021276912,184.272598509392
2007-03-06,2007,169519,16026799.4146,85436085,100383569,15762941511.5889,1.17495516092527,157.027107808738,184.499810725045
2007-03-07,2007,152872,14246477.51388,85436085,100546974,15781222583.722,1.17686776026781,156.953729743492,184.713784388903
2007-03-08,2007,170758,15829575.696,85436085,100507864,15778776055.8196,1.17640999116474,156.990462515645,184.685148620979
2007-03-09,2007,130178,10573107.0742,85436085,100587508,15792342072.921,1.17734219680127,157.001027134711,184.843934186837
2007-03-10,2007,137427,19370836.711,85436085,100664782,15808004073.1402,1.17824666240266,157.036093051294,185.02725251444
2007-03-11,2007,225963,27388858.8384,85436085,100672946,15810850107.8482,1.17834221921569,157.051628427048,185.060564372165
2007-03-12,2007,231943,23341348.8819,85436085,100732880,15815994432.5551,1.17904372607897,157.009254898253,185.12077692412
2007-03-13,2007,209324,20999243.5668,85436085,100876164,15831325311.0853,1.18072081603458,156.938216951681,185.300219586201
2007-03-14,2007,321080,26030785.0388,85436085,100807826,15827522539.8772,1.17992094324079,157.0068829763,185.255709456692
2007-03-15,2007,270920,30150797.46978,85436085,100699546,15815588885.3663,1.17865356306998,157.057201482977,185.116030133711
2007-03-16,2007,259594,27658021.436,85436085,100729004,15819644118.9205,1.17899835883163,157.051529258847,185.163495248179
2007-03-17,2007,168057,20834608.862,85436085,100744058,15827570791.5913,1.17917456072572,157.106742628844,185.256274226415
2007-03-18,2007,88823,9830989.123,85436085,100708124,15821657785.6816,1.17875396561067,157.104086118034,185.187064525272
2007-03-19,2007,178585,15652361.99882,85436085,100653521,15812268956.23,1.17811485626946,157.096033990008,185.07717150464
2007-03-20,2007,183756,19778154.2806,85436085,100599451,15801985492.1535,1.17748198550999,157.07824779435,184.95680709332
2007-03-21,2007,250430,25298498.2776,85436085,100595183,15800115758.6741,1.17743203003743,157.06632551853,184.934922505802
2007-03-22,2007,297116,24254521.0302,85436085,100560763,15799466676.6523,1.17702915577183,157.113631652261,184.927325223907
2007-03-23,2007,196773,17264882.90836,85436085,100643228,15812140325.9479,1.17799438024343,157.110822458397,185.075665931414
2007-03-24,2007,136267,15999431.8586,85436085,100589811,15799007898.2918,1.17736915262444,157.063700003292,184.921955380936
2007-03-25,2007,128024,12265480.24602,85436085,100505136,15779953516.6054,1.17637806086269,157.006439119742,184.698930394639
2007-03-26,2007,226705,22527126.5782,85436085,100506969,15768119594.3249,1.17639951549746,156.885833402507,184.560418403125
2007-03-27,2007,386614,44672005.6437,85436085,100664388,15789546425.9251,1.17824205076813,156.853349428053,184.811212099959
2007-03-28,2007,222106,25451505.904,85436085,100791380,15812379736.9014,1.17972844846531,156.882262519884,185.07846815431
2007-03-29,2007,169329,18364942.2057,85436085,100977254,15830149565.1051,1.18190403972748,156.769459834045,185.286457883752
2007-03-30,2007,163704,13811870.9553,85436085,100916513,15820764120.0413,1.18119308720665,156.770816288919,185.176604476216
2007-03-31,2007,221349,28082049.0942,85436085,100964509,15832345205.8012,1.18175486388451,156.810995889667,185.312157103187
2007-04-01,2007,248227,29239205.2476,85436085,101008404,15838908266.3306,1.18226863976738,156.807826270878,185.38897547015
2007-04-02,2007,175865,17159563.28762,85436085,101036784,15838130132.9774,1.18260081790967,156.756079379738,185.379867686791
2007-04-03,2007,280999,39150220.257,85436085,101168761,15851925044.5759,1.18414556331789,156.687942877702,185.541332384037
2007-04-04,2007,299767,34141357.63122,85436085,101165976,15863402147.6618,1.18411296585044,156.805704594416,185.675667929561
2007-04-05,2007,136631,13568679.4122,85436085,101051844,15824929859.3824,1.18277709003169,156.602088917668,185.225363022924
2007-04-06,2007,139110,11919772.7791,85436085,101028624,15818079138.8712,1.18250530791527,156.570271994115,185.145177694778
2007-04-07,2007,186163,20328948.7362,85436085,101078627,15827623528.6798,1.18309057583807,156.587243005188,185.256891495903
