Year,Date,RegionCode,RegionName,NERC,UtilitiesWithOutage,Outages,CI,CMI
2019,2019-07-17,6,South,SERC,1,459,33420,7434530
2019,2019-07-15,4,Midwest,MRO,2,476,49972,11577095.39
2019,2019-07-14,4,Midwest,MRO,1,13,1792,348196.1
2019,2019-07-14,6,South,SERC,2,1169,47498,24771017
2019,2019-07-13,6,South,SERC,1,611,67797,55101902
2019,2019-07-12,6,South,SERC,2,429,48098,58785485
2019,2019-07-11,2,Mid-Atlantic,RFC,1,207,14778,5103188
2019,2019-07-11,6,South,SERC,1,127,33730,8704323
2019,2019-07-10,6,South,SERC,1,321,32493,4893346
2019,2019-07-10,6,South,SPP RE,2,1284,82648,22245996
2019,2019-07-06,0,Multiple or Unknown,WECC,1,103,4234,5978379.687
2019,2019-07-02,2,Mid-Atlantic,RFC,4,613,88764,25131789.4
2019,2019-07-02,2,Mid-Atlantic,SERC,1,51,21876,1570832
2019,2019-07-02,4,Midwest,RFC,1,399,40099,6147658.51
2019,2019-06-30,4,Midwest,RFC,2,1283,161572,62926520.78
2019,2019-06-30,4,Midwest,SERC,1,531,27398,6302382
2019,2019-06-29,2,Mid-Atlantic,RFC,5,628,122581,37588666.2
2019,2019-06-29,6,South,SERC,1,141,11035,10233677
2019,2019-06-28,6,South,SERC,1,248,24914,6281369
2019,2019-06-26,7,Northwest,WECC,1,244,27279,7860459.517
2019,2019-06-25,6,South,TRE,1,380,26490,5588066
2019,2019-06-24,2,Mid-Atlantic,RFC,2,743,58873,43518900
2019,2019-06-24,3,Southeast,SERC,1,366,16093,7906050
2019,2019-06-24,6,South,SERC,1,768,40999,21536603
2019,2019-06-24,6,South,SPP RE,1,466,20388,13391118
2019,2019-06-24,6,South,TRE,1,607,46292,17666082
2019,2019-06-23,2,Mid-Atlantic,SERC,1,241,20484,6763061
2019,2019-06-23,4,Midwest,RFC,2,384,31832,8303497.98
2019,2019-06-23,6,South,SERC,1,910,37729,14342066
2019,2019-06-23,6,South,SPP RE,3,1473,78982,29180236
2019,2019-06-22,6,South,SPP RE,1,810,31854,9051478
2019,2019-06-21,2,Mid-Atlantic,SERC,1,91,7024,2529062
2019,2019-06-21,6,South,SERC,1,469,29587,13483399
2019,2019-06-21,6,South,SPP RE,1,945,66883,12370536
2019,2019-06-20,3,Southeast,SERC,1,357,12938,4240102
2019,2019-06-20,6,South,SERC,1,933,39411,30493860
2019,2019-06-20,6,South,SPP RE,1,472,19852,10977155
2019,2019-06-19,3,Southeast,SERC,1,170,12050,8832730
2019,2019-06-19,6,South,SPP RE,1,676,51406,21440738
2019,2019-06-16,2,Mid-Atlantic,RFC,1,117,16642,2703225
2019,2019-06-16,6,South,SERC,1,247,20745,6914435
2019,2019-06-15,4,Midwest,RFC,2,260,18665,5561288.84
2019,2019-06-15,6,South,SPP RE,1,135,10453,2127269
2019,2019-06-14,6,South,SERC,1,26,948,113066
2019,2019-06-10,5,Southwest,WECC,1,212,89025,10934235
2019,2019-06-09,3,Southeast,FRCC,1,480,38572,5514750.96
2019,2019-06-08,5,Southwest,WECC,1,250,42756,28424254
2019,2019-06-06,2,Mid-Atlantic,RFC,1,17,174,19956
2019,2019-06-06,6,South,SERC,1,264,14265,4020596
2019,2019-06-06,6,South,TRE,1,283,16367,13864752
2019,2019-06-05,4,Midwest,RFC,1,296,18720,5984227.48
2019,2019-06-01,4,Midwest,RFC,1,636,35768,17867369
2019,2019-06-01,6,South,SERC,1,285,16320,5969456
2019,2019-05-31,6,South,SERC,1,122,3029,7420463
2019,2019-05-30,2,Mid-Atlantic,RFC,2,257,32150,7380680
2019,2019-05-29,2,Mid-Atlantic,RFC,5,1520,173897,66376022.4
2019,2019-05-28,2,Mid-Atlantic,RFC,1,84,6271,2356976
2019,2019-05-28,4,Midwest,RFC,0,0,0,0
2019,2019-05-28,6,South,SPP RE,1,300,23446,10848534
2019,2019-05-27,4,Midwest,RFC,0,0,0,0
2019,2019-05-26,6,South,SPP RE,1,172,31664,11305822
2019,2019-05-24,6,South,SPP RE,1,587,27493,4521757
2019,2019-05-23,2,Mid-Atlantic,RFC,1,210,24038,3926075
2019,2019-05-23,4,Midwest,RFC,2,533,26839,8752763.89
2019,2019-05-23,4,Midwest,SERC,1,825,38853,13213349
2019,2019-05-23,6,South,SERC,1,342,16088,5067693
2019,2019-05-22,4,Midwest,WECC,1,87,10014,2813106
2019,2019-05-22,6,South,SERC,1,191,18563,10250837
2019,2019-05-22,6,South,SPP RE,1,118,13567,1035586
2019,2019-05-21,4,Midwest,WECC,1,31,3449,2420430
2019,2019-05-21,5,Southwest,WECC,1,328,21279,5066315.83
2019,2019-05-20,6,South,SPP RE,1,568,27979,6071394
2019,2019-05-19,2,Mid-Atlantic,RFC,1,238,18804,5118547
2019,2019-05-18,6,South,TRE,1,242,21451,9154463
2019,2019-05-17,4,Midwest,RFC,1,138,5071,3864553.66
2019,2019-05-16,4,Midwest,RFC,2,637,59672,34546368.18
2019,2019-05-11,6,South,SERC,2,430,21688,8913276
2019,2019-05-09,3,Southeast,SERC,1,466,24890,16406434
2019,2019-05-09,6,South,SERC,2,617,43869,18472938
2019,2019-05-09,6,South,SPP RE,1,400,18342,13629460
2019,2019-05-08,6,South,SERC,1,414,22681,19433624
2019,2019-05-08,6,South,SPP RE,1,611,83059,91243808
2019,2019-05-07,6,South,SERC,1,166,21959,15171257
2019,2019-05-05,3,Southeast,FRCC,1,673,45387,7656894.17
2019,2019-05-05,5,Southwest,WECC,1,17,3938,344774
2019,2019-04-25,6,South,SERC,1,245,20410,7524030
2019,2019-04-19,3,Southeast,FRCC,1,862,57889,8768718.02
2019,2019-04-18,3,Southeast,SERC,1,663,43747,22957105
2019,2019-04-15,1,Northeast,NPCC,1,29,2006,260067
2019,2019-04-15,2,Mid-Atlantic,RFC,5,1259,162570,52428861
2019,2019-04-14,2,Mid-Atlantic,RFC,3,718,61242,28889992
2019,2019-04-14,3,Southeast,SERC,1,354,8256,6428570
2019,2019-04-14,6,South,SERC,1,882,64969,26323512
2019,2019-04-13,3,Southeast,SERC,1,603,30677,33669256
2019,2019-04-13,6,South,SERC,4,1430,105196,35779190
2019,2019-04-13,6,South,SPP RE,1,575,39138,15040384
2019,2019-04-12,2,Mid-Atlantic,SERC,1,91,5791,1471443
2019,2019-04-11,4,Midwest,MRO,3,661,47941,23911643.61
2019,2019-04-10,4,Midwest,MRO,1,96,17260,12368971.01
2019,2019-04-09,5,Southwest,WECC,1,126,57118,9499067.383
2019,2019-04-07,6,South,SERC,1,418,34336,10916865
2019,2019-04-07,6,South,TRE,1,496,28799,5894348
2019,2019-04-04,4,Midwest,MRO,1,5,6264,741395.742
2019,2019-03-29,0,Multiple or Unknown,WECC,1,687,48827,24134954.36
2019,2019-03-16,4,Midwest,RFC,1,54,18017,13
2019,2019-03-14,2,Mid-Atlantic,RFC,1,285,34781,6845989.4
2019,2019-03-14,2,Mid-Atlantic,SERC,2,735,59780,16918170
2019,2019-03-14,4,Midwest,MRO,1,34,1142,461368
2019,2019-03-14,4,Midwest,RFC,2,737,42793,10507305.55
2019,2019-03-14,5,Southwest,SPP RE,1,249,10765,4560842.69
2019,2019-03-14,5,Southwest,WECC,1,327,14532,7407889.84
2019,2019-03-13,5,Southwest,SPP RE,2,789,91594,63097210.25
2019,2019-03-13,5,Southwest,WECC,2,1051,262797,142705639.6
2019,2019-03-12,5,Southwest,SPP RE,1,141,7763,1700781.98
2019,2019-03-12,5,Southwest,WECC,1,63,2785,5432969.52
2019,2019-03-04,2,Mid-Atlantic,RFC,1,231,13634,5507721
2019,2019-02-27,0,Multiple or Unknown,WECC,1,267,14874,10923926.91
2019,2019-02-27,5,Southwest,WECC,1,251,40341,12609281
2019,2019-02-26,0,Multiple or Unknown,WECC,1,323,24684,20177704.14
2019,2019-02-26,5,Southwest,WECC,1,299,74923,27902396
2019,2019-02-25,0,Multiple or Unknown,WECC,1,304,52478,33015470.21
2019,2019-02-25,1,Northeast,NPCC,3,2320,225001,60904122
2019,2019-02-25,2,Mid-Atlantic,RFC,15,5132,420525,169378378.6
2019,2019-02-24,0,Multiple or Unknown,WECC,1,155,57210,109874793.3
2019,2019-02-24,1,Northeast,NPCC,1,726,74248,40831388
2019,2019-02-24,2,Mid-Atlantic,RFC,17,9727,1014473,638775310.5
2019,2019-02-24,4,Midwest,RFC,6,5448,386928,133421132.4
2019,2019-02-24,4,Midwest,SERC,1,647,26634,5375252
2019,2019-02-24,6,South,SERC,1,560,24840,8290158
2019,2019-02-23,3,Southeast,SERC,1,102,3656,18212537
2019,2019-02-22,5,Southwest,WECC,1,66,11802,3702092.317
2019,2019-02-20,2,Mid-Atlantic,RFC,1,613,59065,32682145
2019,2019-02-17,5,Southwest,WECC,1,228,54617,13677453
2019,2019-02-16,5,Southwest,WECC,1,251,38003,15192239
2019,2019-02-15,5,Southwest,WECC,1,291,47639,10547010
2019,2019-02-14,5,Southwest,WECC,2,870,267597,71171098.35
2019,2019-02-13,2,Mid-Atlantic,RFC,2,226,11819,4542710
2019,2019-02-13,5,Southwest,WECC,1,748,133669,166347163
2019,2019-02-12,2,Mid-Atlantic,RFC,5,1948,109364,54009350
2019,2019-02-12,4,Midwest,RFC,2,1474,126370,34707360.78
2019,2019-02-12,4,Midwest,SERC,1,591,37446,18852829
2019,2019-02-12,5,Southwest,WECC,1,326,29392,55621363
2019,2019-02-12,7,Northwest,WECC,1,498,77160,44006709
2019,2019-02-11,6,South,WECC,1,106,37067,9403988
2019,2019-02-11,7,Northwest,WECC,1,549,104696,66337508
2019,2019-02-10,5,Southwest,WECC,1,341,63779,28868395
2019,2019-02-09,5,Southwest,WECC,1,166,47010,20845907
2019,2019-02-09,7,Northwest,WECC,2,916,221032,119829705.4
2019,2019-02-08,4,Midwest,MRO,1,1,4,465.72
2019,2019-02-08,5,Southwest,WECC,1,36,33597,3607327.88
2019,2019-02-08,7,Northwest,WECC,1,114,54676,16886898.15
2019,2019-02-07,4,Midwest,RFC,2,1883,164626,168346314.3
2019,2019-02-06,4,Midwest,RFC,1,727,109876,184251058
2019,2019-02-05,5,Southwest,WECC,1,377,76166,54828173
2019,2019-02-04,5,Southwest,WECC,1,313,78695,52721619
2019,2019-02-04,7,Northwest,WECC,1,191,28182,6267648
2019,2019-02-02,5,Southwest,WECC,2,614,224401,45692377.72
2019,2019-01-30,4,Midwest,RFC,1,243,51698,7320905.1
2019,2019-01-19,4,Midwest,RFC,0,0,0,0
2019,2019-01-19,6,South,SPP RE,1,293,26583,6194532
2019,2019-01-18,6,South,SERC,1,25,22933,6798426
2019,2019-01-18,6,South,SPP RE,1,337,16571,4346706
2019,2019-01-17,5,Southwest,WECC,1,367,66285,16544488
2019,2019-01-16,5,Southwest,WECC,1,822,257007,92168250
2019,2019-01-13,6,South,SPP RE,1,611,11174,14713994
2019,2019-01-12,6,South,SPP RE,1,2866,154381,248841427
2019,2019-01-11,6,South,SPP RE,1,115,14669,10585991
2019,2019-01-06,5,Southwest,WECC,1,486,146387,29943813
2019,2019-01-06,7,Northwest,WECC,1,913,285033,247707213
2019,2019-01-05,0,Multiple or Unknown,WECC,1,181,26561,5507968.159
2019,2019-01-05,7,Northwest,WECC,1,337,57186,18304575.62
2019,2019-01-01,1,Northeast,NPCC,1,481,43244,10284493
2019,2019-01-01,2,Mid-Atlantic,RFC,2,469,27218,6186180
2018,2018-12-31,0,Multiple or Unknown,WECC,1,165,23092,6158762.683
2018,2018-12-31,2,Mid-Atlantic,RFC,1,176,19793,4519617
2018,2018-12-31,4,Midwest,RFC,1,135,5311,1517657.73
2018,2018-12-27,2,Mid-Atlantic,SERC,1,66,7014,1284608
2018,2018-12-27,3,Southeast,SERC,1,278,14716,5210062
2018,2018-12-27,6,South,SERC,1,384,24342,8584965
2018,2018-12-26,6,South,SPP RE,1,128,13832,1478589
2018,2018-12-23,7,Northwest,WECC,1,295,25761,15383744.06
2018,2018-12-22,7,Northwest,WECC,1,404,58963,38864253.84
2018,2018-12-21,3,Southeast,FRCC,1,561,45306,6411671.39
2018,2018-12-21,7,Northwest,WECC,2,778,68694,67131558.24
2018,2018-12-20,6,South,WECC,1,294,93704,28611871
2018,2018-12-20,7,Northwest,WECC,2,1719,718581,614292355.4
2018,2018-12-14,0,Multiple or Unknown,WECC,1,268,46948,14445879.11
2018,2018-12-14,6,South,WECC,1,168,74807,18869408
2018,2018-12-14,7,Northwest,WECC,2,590,190425,60534799.08
2018,2018-12-13,6,South,TRE,1,417,33476,6322037
2018,2018-12-09,2,Mid-Atlantic,RFC,1,626,36299,45624065
2018,2018-12-02,7,Northwest,WECC,1,191,8778,2867447
2018,2018-11-29,5,Southwest,WECC,2,512,198372,24005140.23
2018,2018-11-27,1,Northeast,NPCC,1,249,19244,6699446
2018,2018-11-26,4,Midwest,RFC,2,2104,189340,131580545.1
2018,2018-11-25,4,Midwest,RFC,1,761,106857,72100474.19
2018,2018-11-25,4,Midwest,SERC,1,467,25987,17873151
2018,2018-11-23,0,Multiple or Unknown,WECC,1,113,85874,17521300.77
2018,2018-11-21,5,Southwest,WECC,1,265,114106,13963612
2018,2018-11-16,2,Mid-Atlantic,RFC,6,1884,119282,91306238
2018,2018-11-16,2,Mid-Atlantic,SERC,1,165,2867,2617297
2018,2018-11-15,2,Mid-Atlantic,RFC,8,3715,414442,343101646.6
2018,2018-11-15,2,Mid-Atlantic,SERC,2,1481,98843,94157225
2018,2018-11-15,4,Midwest,RFC,1,1260,106763,87008013.14
2018,2018-11-15,5,Southwest,WECC,1,23,6438,12950342.65
2018,2018-11-14,2,Mid-Atlantic,SERC,2,167,19473,14824686
2018,2018-11-13,5,Southwest,WECC,2,69,43294,62832815.65
2018,2018-11-12,5,Southwest,WECC,2,71,33836,69002169.95
2018,2018-11-12,6,South,SPP RE,1,171,22804,2473909
2018,2018-11-11,5,Southwest,WECC,1,35,30105,17338414.15
2018,2018-11-09,1,Northeast,NPCC,1,100,16455,8068277
2018,2018-11-09,5,Southwest,WECC,1,89,60188,72687490.78
2018,2018-11-08,5,Southwest,WECC,1,609,55547,816089314
2018,2018-11-06,2,Mid-Atlantic,RFC,1,198,9478,1056100
2018,2018-11-03,1,Northeast,NPCC,1,265,43736,5060075
2018,2018-11-03,2,Mid-Atlantic,RFC,1,0,23455,3684958.8
2018,2018-11-02,2,Mid-Atlantic,RFC,3,89,26976,13540010.8
2018,2018-11-02,3,Southeast,FRCC,1,475,42740,5709172.95
2018,2018-11-01,3,Southeast,SERC,1,516,24676,11686524
2018,2018-11-01,6,South,SERC,2,718,41978,12165241
2018,2018-10-27,1,Northeast,NPCC,1,232,30288,4576036
2018,2018-10-27,2,Mid-Atlantic,RFC,2,493,69925,12152125
2018,2018-10-21,4,Midwest,RFC,1,98,2634,1607710.92
2018,2018-10-21,6,South,SERC,1,15,17551,3121206
2018,2018-10-20,2,Mid-Atlantic,RFC,6,1828,192514,106510338.1
2018,2018-10-20,2,Mid-Atlantic,SERC,1,144,15426,4727888
2018,2018-10-20,4,Midwest,RFC,6,3550,325958,170526397.1
2018,2018-10-15,5,Southwest,WECC,1,225,188533,58709520.67
2018,2018-10-14,5,Southwest,WECC,1,159,63328,95852025
2018,2018-10-13,5,Southwest,WECC,1,154,52155,9381545.133
2018,2018-10-12,5,Southwest,WECC,1,129,67579,16950645.27
2018,2018-10-11,2,Mid-Atlantic,RFC,1,531,33504,32648822
2018,2018-10-10,3,Southeast,FRCC,1,1562,47548,170235855.6
2018,2018-10-10,4,Midwest,MRO,1,74,9052,1481617
2018,2018-10-07,4,Midwest,WECC,1,7,5548,613001
2018,2018-09-30,5,Southwest,WECC,1,46,17003,4803784.817
2018,2018-09-25,4,Midwest,RFC,1,393,56917,21053785.28
2018,2018-09-22,5,Southwest,WECC,1,4,246,53177.4
2018,2018-09-21,4,Midwest,RFC,2,1667,111338,48158615
2018,2018-09-20,4,Midwest,MRO,1,365,55065,29224774.89
2018,2018-09-13,1,Northeast,NPCC,1,44,23245,57016084
2018,2018-09-10,2,Mid-Atlantic,RFC,3,513,53538,14775742
2018,2018-09-09,2,Mid-Atlantic,RFC,2,532,38710,12367463
2018,2018-09-09,5,Southwest,WECC,1,36,13974,1700470
2018,2018-09-08,4,Midwest,RFC,2,487,29424,7701091.81
2018,2018-09-05,2,Mid-Atlantic,RFC,2,234,29129,6619553.55
2018,2018-09-02,4,Midwest,MRO,1,40,3846,626852.365
2018,2018-08-28,4,Midwest,RFC,2,2180,200954,195079885.7
2018,2018-08-27,4,Midwest,MRO,1,181,13087,3291365.39
2018,2018-08-26,4,Midwest,RFC,1,339,32274,17698493
2018,2018-08-25,4,Midwest,RFC,1,145,10743,1990150.35
2018,2018-08-23,5,Southwest,WECC,1,47,15615,1344447
2018,2018-08-20,4,Midwest,MRO,2,28,10324,3393219.889
2018,2018-08-20,6,South,SERC,1,445,17387,7366484
2018,2018-08-18,1,Northeast,NPCC,1,62,30135,3000631
2018,2018-08-17,2,Mid-Atlantic,RFC,2,255,31019,8243627
2018,2018-08-16,6,South,SPP RE,1,182,12435,1801211
2018,2018-08-13,2,Mid-Atlantic,RFC,1,0,21622,3238220.4
2018,2018-08-12,5,Southwest,WECC,3,179,65455,12653559.62
2018,2018-08-11,5,Southwest,WECC,2,131,46976,27895628.77
2018,2018-08-10,5,Southwest,WECC,2,116,26051,3844632.8
2018,2018-08-08,5,Southwest,WECC,1,173,57896,10232632
2018,2018-08-06,2,Mid-Atlantic,RFC,1,74,6126,1200076
2018,2018-07-31,2,Mid-Atlantic,RFC,1,272,25506,13208186
2018,2018-07-30,5,Southwest,WECC,2,311,119816,31075845.12
2018,2018-07-29,6,South,SPP RE,1,396,20829,8691491
2018,2018-07-28,5,Southwest,WECC,1,72,10914,1905464
2018,2018-07-27,2,Mid-Atlantic,RFC,1,301,18842,2848600
2018,2018-07-26,4,Midwest,RFC,1,235,29810,21911654
2018,2018-07-26,7,Northwest,WECC,1,48,3192,3846282
2018,2018-07-25,5,Southwest,WECC,1,95,19985,13196795.73
2018,2018-07-23,2,Mid-Atlantic,RFC,1,147,15674,3733807
2018,2018-07-23,3,Southeast,FRCC,1,417,17671,2327562.91
2018,2018-07-22,2,Mid-Atlantic,RFC,4,608,118990,29498941
2018,2018-07-22,2,Mid-Atlantic,SERC,1,176,4722,2757788
2018,2018-07-21,2,Mid-Atlantic,SERC,2,453,17098,14235075
2018,2018-07-21,6,South,SERC,1,1063,87223,75123258
2018,2018-07-20,2,Mid-Atlantic,RFC,2,550,45800,30142690
2018,2018-07-20,2,Mid-Atlantic,SERC,2,1138,130739,151182414
2018,2018-07-20,4,Midwest,RFC,2,585,37016,15808683.17
2018,2018-07-20,6,South,SERC,1,302,10787,7428730
2018,2018-07-19,5,Southwest,WECC,1,36,16393,4287678
2018,2018-07-16,1,Northeast,NPCC,1,110,13648,2000201
2018,2018-07-14,6,South,SERC,1,465,34026,11699890
2018,2018-07-09,2,Mid-Atlantic,RFC,1,10,270,54308
2018,2018-07-09,5,Southwest,WECC,3,444,187254,49052366.03
2018,2018-07-08,5,Southwest,WECC,1,50,13603,4122597.567
2018,2018-07-06,5,Southwest,WECC,1,532,74057,23815380.37
2018,2018-07-03,2,Mid-Atlantic,RFC,2,155,111527,24389537.4
2018,2018-07-03,6,South,SPP RE,1,382,28079,8895023
2018,2018-06-30,4,Midwest,MRO,1,79,6222,2058753
2018,2018-06-29,4,Midwest,SERC,1,671,14038,8558574
2018,2018-06-29,6,South,SERC,1,404,20798,6950751
2018,2018-06-28,4,Midwest,SERC,1,1322,107301,75884855
2018,2018-06-28,6,South,SERC,1,931,63971,39464694
2018,2018-06-26,2,Mid-Atlantic,SERC,2,543,44295,10911193
2018,2018-06-26,6,South,SERC,1,376,15030,3864539
2018,2018-06-25,7,Northwest,WECC,1,229,50103,18503755.82
2018,2018-06-24,6,South,SPP RE,1,286,26020,6164538
2018,2018-06-22,5,Southwest,SPP RE,1,93,5071,1870420.26
2018,2018-06-18,1,Northeast,NPCC,1,150,23513,4969799
2018,2018-06-18,2,Mid-Atlantic,RFC,1,343,33474,11357928
2018,2018-06-17,4,Midwest,MRO,1,181,15558,4981943.14
2018,2018-06-16,4,Midwest,MRO,1,35,4692,596769.004
2018,2018-06-16,5,Southwest,WECC,1,29,2743,303408
2018,2018-06-14,6,South,SERC,1,480,20828,4896713
2018,2018-06-10,4,Midwest,RFC,1,289,16414,4344181.65
2018,2018-06-10,4,Midwest,SERC,1,393,19220,6001606
2018,2018-06-05,6,South,SERC,1,231,10396,2242612
2018,2018-06-03,6,South,SERC,1,267,18850,6305679
2018,2018-06-02,6,South,SERC,1,405,18134,19050048
2018,2018-06-01,5,Southwest,SPP RE,1,40,420,44188.96
2018,2018-05-31,2,Mid-Atlantic,RFC,1,424,37112,15440011.08
2018,2018-05-31,2,Mid-Atlantic,SERC,2,748,57386,21644247
2018,2018-05-31,4,Midwest,RFC,1,728,48470,24298406.13
2018,2018-05-31,4,Midwest,SERC,1,508,33548,8566988
2018,2018-05-27,2,Mid-Atlantic,RFC,1,163,11036,2271866
2018,2018-05-27,7,Northwest,WECC,1,11,731,630935
2018,2018-05-24,4,Midwest,MRO,1,302,25887,5862986.06
2018,2018-05-23,4,Midwest,MRO,1,19,841,63185
2018,2018-05-17,5,Southwest,WECC,1,53,4188,692308
2018,2018-05-16,2,Mid-Atlantic,RFC,3,739,33804,22285232
2018,2018-05-15,2,Mid-Atlantic,RFC,9,3034,457930,401696524.2
2018,2018-05-14,2,Mid-Atlantic,RFC,3,423,41331,23078560
2018,2018-05-05,1,Northeast,NPCC,1,618,21835,17483387
2018,2018-05-05,4,Midwest,RFC,1,1082,23730,16597277
2018,2018-05-04,1,Northeast,NPCC,1,742,152866,122095202
2018,2018-05-04,2,Mid-Atlantic,RFC,1,133,9770,4508274
2018,2018-05-04,4,Midwest,RFC,2,4190,278166,254448660
2018,2018-05-02,4,Midwest,RFC,1,158,8667,5973242
2018,2018-05-02,6,South,TRE,1,111,3239,557127
2018,2018-04-29,5,Southwest,WECC,1,13,2642,6890176.6
2018,2018-04-27,2,Mid-Atlantic,RFC,1,111,18203,6686863
2018,2018-04-23,4,Midwest,MRO,1,6,4691,407087.65
2018,2018-04-17,5,Southwest,WECC,1,459,44123,18821004.09
2018,2018-04-16,1,Northeast,NPCC,1,385,52135,14572752
2018,2018-04-16,2,Mid-Atlantic,RFC,1,351,15876,3811682
2018,2018-04-16,4,Midwest,RFC,1,1015,22729,23481689
2018,2018-04-15,1,Northeast,NPCC,1,145,26894,6397469
2018,2018-04-15,2,Mid-Atlantic,RFC,3,472,52853,27730822
2018,2018-04-15,3,Southeast,FRCC,1,550,40532,6391247.09
2018,2018-04-15,4,Midwest,RFC,2,3996,270802,338933667
2018,2018-04-14,3,Southeast,SERC,1,291,17780,5244007
2018,2018-04-14,4,Midwest,RFC,1,1078,67814,26503254
2018,2018-04-14,6,South,SERC,3,948,66908,17814436
2018,2018-04-14,6,South,SPP RE,1,475,19777,17930830
2018,2018-04-13,6,South,SPP RE,1,256,19517,9900725
2018,2018-04-06,6,South,SPP RE,1,250,19695,10673703
2018,2018-04-05,1,Northeast,NPCC,1,727,21291,11372398
2018,2018-04-04,1,Northeast,NPCC,1,1584,149113,82925008
2018,2018-04-04,2,Mid-Atlantic,RFC,8,2535,227790,53490454.6
2018,2018-04-04,2,Mid-Atlantic,SERC,1,213,9636,3076829
2018,2018-04-03,2,Mid-Atlantic,RFC,1,181,6413,2389424
2018,2018-04-03,3,Southeast,SERC,1,339,18087,7702871
2018,2018-04-03,4,Midwest,RFC,1,352,16797,4091360.95
2018,2018-04-03,6,South,SERC,1,262,15543,6768349
2018,2018-03-28,6,South,SERC,1,207,14084,5746358
2018,2018-03-25,2,Mid-Atlantic,RFC,1,977,36518,42204246
2018,2018-03-24,2,Mid-Atlantic,RFC,1,791,48737,96780823
2018,2018-03-22,2,Mid-Atlantic,RFC,3,1916,94774,46460044.68
2018,2018-03-21,2,Mid-Atlantic,RFC,6,1864,193220,110398184.9
2018,2018-03-21,2,Mid-Atlantic,SERC,1,206,5899,1835044
2018,2018-03-20,3,Southeast,FRCC,1,353,35423,3561011.27
2018,2018-03-18,6,South,SERC,1,93,9927,4683855
2018,2018-03-17,2,Mid-Atlantic,RFC,1,37,21204,4026034
2018,2018-03-16,5,Southwest,WECC,1,203,53659,19309162
2018,2018-03-16,7,Northwest,WECC,1,38,14980,311784
2018,2018-03-13,1,Northeast,NPCC,2,1081,130667,45173783
2018,2018-03-12,2,Mid-Atlantic,RFC,2,712,46709,27552308
2018,2018-03-09,2,Mid-Atlantic,RFC,3,908,46914,36451030
2018,2018-03-08,1,Northeast,NPCC,2,1705,184173,257688826
2018,2018-03-08,2,Mid-Atlantic,RFC,5,1480,151693,145770252.2
2018,2018-03-07,1,Northeast,NPCC,2,451,87075,122956132
2018,2018-03-07,2,Mid-Atlantic,RFC,7,4083,747996,861155001.7
2018,2018-03-06,2,Mid-Atlantic,RFC,4,907,57640,59261351.4
2018,2018-03-05,2,Mid-Atlantic,RFC,6,1110,46635,77679214.4
2018,2018-03-04,2,Mid-Atlantic,RFC,6,1001,62700,90236829.2
2018,2018-03-03,1,Northeast,NPCC,2,964,8254,8642925
2018,2018-03-03,2,Mid-Atlantic,RFC,10,2394,193021,226842965.4
2018,2018-03-02,1,Northeast,NPCC,3,2933,459859,601766456
2018,2018-03-02,2,Mid-Atlantic,RFC,19,13632,2306067,3463845046
2018,2018-03-01,1,Northeast,NPCC,1,120,15921,21670472
2018,2018-03-01,2,Mid-Atlantic,RFC,8,2019,232846,157092287
2018,2018-03-01,4,Midwest,RFC,1,441,52211,36659505
2018,2018-02-25,4,Midwest,RFC,1,148,13638,5851322
2018,2018-02-18,6,South,WECC,1,151,35086,10192096
2018,2018-02-18,7,Northwest,WECC,2,573,154159,51176211.46
2018,2018-02-17,7,Northwest,WECC,1,247,65979,17429699
2018,2018-02-07,2,Mid-Atlantic,RFC,3,579,30531,10808723
2018,2018-01-27,7,Northwest,WECC,1,129,26939,7480342
2018,2018-01-21,7,Northwest,WECC,1,351,152440,36577414.75
2018,2018-01-18,2,Mid-Atlantic,RFC,1,7,2468,2989637
2018,2018-01-17,6,South,SERC,1,156,23941,5684748
2018,2018-01-16,6,South,SERC,1,31,19361,2076911
2018,2018-01-16,6,South,TRE,1,381,21277,4912565
2018,2018-01-12,2,Mid-Atlantic,RFC,3,497,167022,22807860
2018,2018-01-09,5,Southwest,WECC,1,175,71349,12089208.73
2018,2018-01-08,5,Southwest,WECC,1,111,58539,12204128.22
2017,2017-12-30,7,Northwest,WECC,1,206,30405,15269578.68
2017,2017-12-29,0,Multiple or Unknown,WECC,1,168,16971,10864204.35
2017,2017-12-29,7,Northwest,WECC,2,431,148712,98121692.29
2017,2017-12-25,1,Northeast,NPCC,1,211,34301,7560255
2017,2017-12-23,1,Northeast,NPCC,1,210,35732,5358296
2017,2017-12-19,7,Northwest,WECC,1,406,104913,32181772.26
2017,2017-12-16,5,Southwest,WECC,1,315,103654,17806334
2017,2017-12-12,6,South,SERC,1,44,684,73736
2017,2017-12-10,5,Southwest,WECC,1,30,16287,2807374.05
2017,2017-12-09,3,Southeast,,1,240,37076,12757410
2017,2017-12-09,5,Southwest,WECC,1,14,5540,9876039
2017,2017-12-09,6,South,SERC,1,340,12709,5800835
2017,2017-12-08,3,Southeast,,1,227,62808,24346847
2017,2017-12-08,3,Southeast,SERC,1,589,33727,18308567
2017,2017-12-08,6,South,SERC,2,1506,152847,84922896
2017,2017-12-08,6,South,TRE,1,519,41947,10259888
2017,2017-12-07,5,Southwest,WECC,2,138,90671,54966117.37
2017,2017-12-06,5,Southwest,WECC,1,12,2964,7030148
2017,2017-12-05,4,Midwest,MRO,1,10,742,59893
