Year,Date,RegionCode,RegionName,NERC,UtilitiesWithOutage,Outages,CI,CMI
2020,2020-04-12,6,South,SERC,1,1,23,3220
2020,2020-04-12,6,South,SPP RE,1,8,7326,2466453
2020,2020-04-09,2,Mid-Atlantic,RFC,2,2,176,3146.09
2020,2020-04-09,4,Midwest,RFC,2,12,305,163124.12
2020,2020-04-09,6,South,SERC,1,6,6116,320889
2020,2020-04-08,2,Mid-Atlantic,RFC,5,48,30349,9611563.94
2020,2020-04-08,2,Mid-Atlantic,SERC,0,0,0,0
2020,2020-04-08,4,Midwest,RFC,2,43,11563,10047011.78
2020,2020-04-08,4,Midwest,SERC,1,58,13727,1234649
2020,2020-04-07,2,Mid-Atlantic,RFC,1,4,3110,1212900
2020,2020-04-01,6,South,SERC,0,0,0,0
2020,2020-03-29,2,Mid-Atlantic,RFC,1,42,36998,8081493
2020,2020-03-29,4,Midwest,MRO,0,0,0,0
2020,2020-03-19,5,Southwest,WECC,0,0,0,-0.00034515
2020,2020-03-18,0,Multiple or Unknown,WECC,1,335,2648,471896.75
2020,2020-03-16,5,Southwest,WECC,1,2,36603,456373
2020,2020-03-15,5,Southwest,WECC,1,4,4552,6127979
2020,2020-03-14,7,Northwest,WECC,1,22,24648,5091838.18
2020,2020-03-04,3,Southeast,SERC,1,3,1984,1349846
2020,2020-02-23,7,Northwest,WECC,0,0,0,0
2020,2020-02-19,3,Southeast,SERC,0,0,0,0
2020,2020-02-09,5,Southwest,WECC,1,9,25537,6350207
2020,2020-02-08,1,Northeast,NPCC,0,0,0,0
2020,2020-02-07,1,Northeast,NPCC,2,8,24352,13305292
2020,2020-02-07,2,Mid-Atlantic,RFC,2,2,8,480
2020,2020-02-07,7,Northwest,WECC,1,7,12348,1240053
2020,2020-02-06,3,Southeast,FRCC,0,0,0,0
2020,2020-02-03,7,Northwest,WECC,1,4,1372,78631
2020,2020-02-01,7,Northwest,WECC,2,50,22676,4820022.57
2020,2020-01-31,7,Northwest,WECC,1,2,291,1194181
2020,2020-01-17,5,Southwest,WECC,1,37,62264,24248224
2020,2020-01-16,0,Multiple or Unknown,WECC,1,127,448,927766.59
2020,2020-01-16,5,Southwest,WECC,1,8,12182,8188744
2020,2020-01-15,7,Northwest,WECC,2,17,30068,4741955.96
2020,2020-01-13,3,Southeast,,0,0,0,0
2020,2020-01-13,7,Northwest,WECC,1,5,6889,2863148
2020,2020-01-12,2,Mid-Atlantic,RFC,1,4,4657,563497
2020,2020-01-12,7,Northwest,WECC,1,2,1139,204868.13
2020,2020-01-11,2,Mid-Atlantic,RFC,0,0,0,0
2020,2020-01-11,2,Mid-Atlantic,SERC,1,1,1098,106158
2020,2020-01-11,3,Southeast,,0,0,0,0
2020,2020-01-11,3,Southeast,SERC,1,33,14607,21917028
2020,2020-01-11,4,Midwest,RFC,0,0,0,0
2020,2020-01-11,6,South,SERC,3,43,28442,15596456
2020,2020-01-11,6,South,SPP RE,1,1,615,166665
2020,2020-01-10,6,South,SERC,1,1,50,11850
2020,2020-01-10,6,South,SPP RE,0,0,0,0
2020,2020-01-03,7,Northwest,WECC,1,12,13124,2482107.47
2020,2020-01-01,7,Northwest,WECC,1,13,16864,4434734.87
2019,2019-12-31,7,Northwest,WECC,1,40,33721,12643991.53
2019,2019-12-30,1,Northeast,NPCC,1,1,2219,123757
2019,2019-12-30,2,Mid-Atlantic,RFC,4,31,27646,4061250.6
2019,2019-12-30,4,Midwest,RFC,1,14,13711,1107292.07
2019,2019-12-27,5,Southwest,WECC,0,0,0,0
2019,2019-12-26,5,Southwest,WECC,1,1,40765,6663601
2019,2019-12-17,2,Mid-Atlantic,RFC,2,4,3734,2436230
2019,2019-12-16,2,Mid-Atlantic,RFC,0,0,0,0
2019,2019-12-16,3,Southeast,SERC,0,0,0,0
2019,2019-12-03,2,Mid-Atlantic,RFC,2,2,2952,5921712
2019,2019-12-02,2,Mid-Atlantic,RFC,4,14,6507,2794458
2019,2019-12-01,2,Mid-Atlantic,RFC,0,0,0,0
2019,2019-12-01,4,Midwest,RFC,0,0,0,0
2019,2019-11-30,4,Midwest,WECC,1,-11,493,4391
2019,2019-11-30,5,Southwest,WECC,0,0,0,0
2019,2019-11-30,7,Northwest,WECC,0,-4,-4,-407
2019,2019-11-29,5,Southwest,WECC,3,67,32910,14156259.02
2019,2019-11-28,2,Mid-Atlantic,RFC,1,3,4757,97816
2019,2019-11-28,5,Southwest,WECC,0,0,0,0
2019,2019-11-27,2,Mid-Atlantic,RFC,5,53,40039,3584441.03
2019,2019-11-27,4,Midwest,MRO,0,0,0,0
2019,2019-11-27,4,Midwest,RFC,3,34,13960,3969396.85
2019,2019-11-27,4,Midwest,SERC,0,0,0,0
2019,2019-11-27,5,Southwest,WECC,1,4,11856,3170950
2019,2019-11-27,6,South,SERC,0,0,0,0
2019,2019-11-26,0,Multiple or Unknown,WECC,1,225,2038,949235.61
2019,2019-11-26,5,Southwest,WECC,1,15,16199,10119386
2019,2019-11-20,5,Southwest,WECC,0,0,0,0
2019,2019-11-04,4,Midwest,RFC,0,0,0,0
2019,2019-11-02,1,Northeast,NPCC,1,1,22,31322
2019,2019-11-01,1,Northeast,NPCC,2,33,58609,12099411
2019,2019-11-01,2,Mid-Atlantic,RFC,5,60,48230,1250437
2019,2019-10-31,1,Northeast,NPCC,1,6,6891,1107190
2019,2019-10-31,2,Mid-Atlantic,RFC,5,31,12922,2745370
2019,2019-10-30,4,Midwest,RFC,0,0,0,0
2019,2019-10-30,5,Southwest,WECC,0,0,0,0
2019,2019-10-29,5,Southwest,WECC,1,13,6804,1643776
2019,2019-10-28,5,Southwest,WECC,0,0,0,0
2019,2019-10-27,4,Midwest,RFC,0,0,0,0
2019,2019-10-27,5,Southwest,WECC,1,13,20229,14881196
2019,2019-10-27,6,South,SERC,1,1,2,3688
2019,2019-10-26,3,Southeast,SERC,1,3,661,720697
2019,2019-10-26,4,Midwest,RFC,0,0,0,0
2019,2019-10-26,5,Southwest,WECC,1,2,5397,21665587
2019,2019-10-26,6,South,SERC,0,0,0,0
2019,2019-10-25,5,Southwest,WECC,0,0,0,0
2019,2019-10-25,7,Northwest,WECC,1,18,19645,1771460.13
2019,2019-10-24,5,Southwest,WECC,0,0,0,-0.000333302
2019,2019-10-23,5,Southwest,WECC,1,4,3394,1248850
2019,2019-10-21,4,Midwest,MRO,0,0,0,0
2019,2019-10-21,4,Midwest,RFC,1,19,14209,5343525
2019,2019-10-21,6,South,SPP RE,0,0,0,0
2019,2019-10-21,6,South,TRE,1,10,10572,6407653
2019,2019-10-19,7,Northwest,WECC,1,2,2002,191694
2019,2019-10-17,1,Northeast,NPCC,1,9,8333,1965435
2019,2019-10-16,1,Northeast,NPCC,1,9,7543,4058170
2019,2019-10-12,4,Midwest,MRO,1,19,42565,42937355
2019,2019-10-11,4,Midwest,MRO,1,33,74212,17119107
2019,2019-10-10,4,Midwest,MRO,1,6,16744,8213179
2019,2019-10-10,5,Southwest,WECC,0,0,0,-0.000333302
2019,2019-10-09,5,Southwest,WECC,1,7,15065,16960368
2019,2019-10-05,5,Southwest,WECC,1,1,13499,8281499
2019,2019-09-30,5,Southwest,WECC,1,4,4440,5585608
2019,2019-09-27,4,Midwest,RFC,0,0,0,0
2019,2019-09-27,4,Midwest,SERC,0,0,0,0
2019,2019-09-25,5,Southwest,WECC,0,0,0,0
2019,2019-09-23,5,Southwest,WECC,1,1,464,5220.000324
2019,2019-09-20,6,South,SERC,0,0,0,0
2019,2019-09-19,6,South,SERC,1,3,692,211963
2019,2019-09-16,5,Southwest,WECC,1,2,13979,11832516
2019,2019-09-14,2,Mid-Atlantic,RFC,0,0,0,0
2019,2019-09-13,2,Mid-Atlantic,RFC,1,37,21665,6635438
2019,2019-09-11,4,Midwest,MRO,1,2,942,39564
2019,2019-09-11,4,Midwest,RFC,0,0,0,0
2019,2019-09-10,4,Midwest,MRO,1,4,4369,553467
2019,2019-09-09,6,South,SERC,0,0,0,0
2019,2019-09-02,4,Midwest,MRO,0,0,0,0
2019,2019-09-01,5,Southwest,WECC,1,15,13531,1686154.417
2019,2019-08-31,7,Northwest,WECC,0,-5,-5,-1155
2019,2019-08-30,6,South,SPP RE,1,3,1612,9676
2019,2019-08-28,5,Southwest,WECC,0,0,0,0
2019,2019-08-22,2,Mid-Atlantic,RFC,0,0,0,0
2019,2019-08-20,2,Mid-Atlantic,SERC,0,0,0,0
2019,2019-08-20,4,Midwest,RFC,1,36,465,505199.08
2019,2019-08-18,2,Mid-Atlantic,RFC,3,59,33003,7115071
2019,2019-08-18,4,Midwest,RFC,0,0,0,0
2019,2019-08-18,6,South,SPP RE,1,64,47319,10379369
2019,2019-08-17,1,Northeast,NPCC,1,1,4,5376
2019,2019-08-17,6,South,SPP RE,1,13,4399,268448
2019,2019-08-16,1,Northeast,NPCC,1,3,6630,3304033
2019,2019-08-16,6,South,SPP RE,1,5,6864,775591
2019,2019-08-15,5,Southwest,WECC,1,8,61284,5901068
2019,2019-08-13,6,South,SERC,0,0,0,0
2019,2019-08-10,2,Mid-Atlantic,RFC,1,18,26477,7602662
2019,2019-08-10,5,Southwest,WECC,0,0,0,0
2019,2019-08-09,7,Northwest,WECC,0,0,0,0
2019,2019-08-08,2,Mid-Atlantic,RFC,1,2,682,280036
2019,2019-08-08,4,Midwest,RFC,0,0,0,0
2019,2019-08-02,5,Southwest,WECC,0,0,0,-0.000333302
2019,2019-07-31,6,South,TRE,0,0,0,0
2019,2019-07-30,1,Northeast,NPCC,0,0,0,0
2019,2019-07-29,4,Midwest,RFC,0,0,0,0
2019,2019-07-24,2,Mid-Atlantic,RFC,0,0,0,0
2019,2019-07-23,2,Mid-Atlantic,RFC,0,0,0,0
2019,2019-07-22,2,Mid-Atlantic,RFC,4,46,30008,18634179
2019,2019-07-21,2,Mid-Atlantic,RFC,2,12,12086,880248
2019,2019-07-21,4,Midwest,RFC,0,0,0,0
2019,2019-07-21,6,South,SPP RE,1,3,346,30873
2019,2019-07-20,4,Midwest,MRO,2,20,6061,918569
2019,2019-07-20,4,Midwest,RFC,0,0,0,0
2019,2019-07-19,4,Midwest,MRO,1,1,19142,3575194.8
2019,2019-07-19,4,Midwest,RFC,0,0,0,0
2019,2019-07-17,2,Mid-Atlantic,RFC,1,1,1056,21120
2019,2019-07-17,6,South,SERC,0,0,0,0
2019,2019-07-15,4,Midwest,MRO,1,1,9390,497670
2019,2019-07-14,4,Midwest,MRO,0,0,0,0
2019,2019-07-14,6,South,SERC,1,9,119,22434
2019,2019-07-13,6,South,SERC,1,2,81,6622
2019,2019-07-12,6,South,SERC,1,9,53,7208
2019,2019-07-11,2,Mid-Atlantic,RFC,0,0,0,0
2019,2019-07-11,6,South,SERC,1,4,43,2701
2019,2019-07-10,6,South,SERC,1,10,7149,815612
2019,2019-07-10,6,South,SPP RE,2,38,17070,4038276
2019,2019-07-06,0,Multiple or Unknown,WECC,1,75,75,6213.117
2019,2019-07-02,2,Mid-Atlantic,RFC,2,6,6914,480088
2019,2019-07-02,2,Mid-Atlantic,SERC,1,3,14140,152726
2019,2019-07-02,4,Midwest,RFC,0,0,0,0
2019,2019-06-30,4,Midwest,RFC,1,9,5459,1541679.24
2019,2019-06-30,4,Midwest,SERC,0,0,0,0
2019,2019-06-29,2,Mid-Atlantic,RFC,3,31,16458,299101
2019,2019-06-29,6,South,SERC,0,0,0,0
2019,2019-06-28,6,South,SERC,1,3,59,8779
2019,2019-06-26,7,Northwest,WECC,0,0,0,0
2019,2019-06-25,6,South,TRE,0,0,0,0
2019,2019-06-24,2,Mid-Atlantic,RFC,1,1,6,3264
2019,2019-06-24,3,Southeast,SERC,0,0,0,0
2019,2019-06-24,6,South,SERC,1,12,4062,1026375
2019,2019-06-24,6,South,SPP RE,1,2,42,3192
2019,2019-06-24,6,South,TRE,1,3,430,45368
2019,2019-06-23,2,Mid-Atlantic,SERC,0,0,0,0
2019,2019-06-23,4,Midwest,RFC,2,7,6305,2878784.65
2019,2019-06-23,6,South,SERC,1,22,23507,1022639
2019,2019-06-23,6,South,SPP RE,2,6,2831,584465
2019,2019-06-22,6,South,SPP RE,1,13,9426,1156720
2019,2019-06-21,2,Mid-Atlantic,SERC,1,7,2434,881483
2019,2019-06-21,6,South,SERC,0,0,0,0
2019,2019-06-21,6,South,SPP RE,1,14,5481,643326
2019,2019-06-20,3,Southeast,SERC,0,0,0,0
2019,2019-06-20,6,South,SERC,0,0,0,0
2019,2019-06-20,6,South,SPP RE,0,0,0,0
2019,2019-06-19,3,Southeast,SERC,0,0,0,0
2019,2019-06-19,6,South,SPP RE,1,12,7199,1151138
2019,2019-06-16,2,Mid-Atlantic,RFC,1,22,22367,1954814
2019,2019-06-16,6,South,SERC,0,0,0,0
2019,2019-06-15,4,Midwest,RFC,1,8,7834,2557912.17
2019,2019-06-15,6,South,SPP RE,0,0,0,0
2019,2019-06-14,6,South,SERC,1,4,7345,5129347
2019,2019-06-10,5,Southwest,WECC,0,0,0,0
2019,2019-06-09,3,Southeast,FRCC,0,0,0,0
2019,2019-06-08,5,Southwest,WECC,0,0,0,0
2019,2019-06-06,2,Mid-Atlantic,RFC,1,2,4810,1368325
2019,2019-06-06,6,South,SERC,1,2,2020,522575
2019,2019-06-06,6,South,TRE,1,5,5117,457997
2019,2019-06-05,4,Midwest,RFC,1,5,1577,112518.56
2019,2019-06-01,4,Midwest,RFC,0,0,0,0
2019,2019-06-01,6,South,SERC,0,0,0,0
2019,2019-05-31,6,South,SERC,1,3,852,75499
2019,2019-05-30,2,Mid-Atlantic,RFC,0,0,0,0
2019,2019-05-29,2,Mid-Atlantic,RFC,1,2,25,23015
2019,2019-05-28,2,Mid-Atlantic,RFC,1,13,8936,515330
2019,2019-05-28,4,Midwest,RFC,0,0,0,0
2019,2019-05-28,6,South,SPP RE,1,6,4615,295842
2019,2019-05-27,4,Midwest,RFC,1,3,1895,1321004.5
2019,2019-05-26,6,South,SPP RE,1,3,3282,699804
2019,2019-05-24,6,South,SPP RE,1,4,6018,473178
2019,2019-05-23,2,Mid-Atlantic,RFC,0,0,0,0
2019,2019-05-23,4,Midwest,RFC,2,12,5734,2003676.21
2019,2019-05-23,4,Midwest,SERC,1,6,2031,756450
2019,2019-05-23,6,South,SERC,0,0,0,0
2019,2019-05-22,4,Midwest,WECC,0,-10,-77,-362121
2019,2019-05-22,6,South,SERC,1,5,5530,226184
2019,2019-05-22,6,South,SPP RE,1,2,2271,2417547
2019,2019-05-21,4,Midwest,WECC,1,1,296,284076
2019,2019-05-21,5,Southwest,WECC,0,0,0,0
2019,2019-05-20,6,South,SPP RE,1,2,6260,37560
2019,2019-05-19,2,Mid-Atlantic,RFC,1,6,3664,326396
2019,2019-05-18,6,South,TRE,1,44,23591,3321068
2019,2019-05-17,4,Midwest,RFC,0,0,0,0
2019,2019-05-16,4,Midwest,RFC,0,0,0,0
2019,2019-05-11,6,South,SERC,0,0,0,0
2019,2019-05-09,3,Southeast,SERC,0,0,0,0
2019,2019-05-09,6,South,SERC,2,13,3494,2843897
2019,2019-05-09,6,South,SPP RE,1,2,4,238
2019,2019-05-08,6,South,SERC,1,10,69,3581
2019,2019-05-08,6,South,SPP RE,1,7,5706,1177625
2019,2019-05-07,6,South,SERC,1,1,1317,1752927
2019,2019-05-05,3,Southeast,FRCC,1,4,4800,495385
2019,2019-05-05,5,Southwest,WECC,1,2,4143,3649983
2019,2019-04-25,6,South,SERC,1,7,3228,568641
2019,2019-04-19,3,Southeast,FRCC,0,0,0,0
2019,2019-04-18,3,Southeast,SERC,1,11,7067,3112561
2019,2019-04-15,1,Northeast,NPCC,1,1,23902,3759192
2019,2019-04-15,2,Mid-Atlantic,RFC,5,41,30421,7236963
2019,2019-04-14,2,Mid-Atlantic,RFC,3,14,11258,321093
2019,2019-04-14,3,Southeast,SERC,0,0,0,0
2019,2019-04-14,6,South,SERC,0,0,0,0
2019,2019-04-13,3,Southeast,SERC,1,4,903,521351
2019,2019-04-13,6,South,SERC,2,5,6006,7035916
2019,2019-04-13,6,South,SPP RE,1,19,9234,887697
2019,2019-04-12,2,Mid-Atlantic,SERC,0,0,0,0
2019,2019-04-11,4,Midwest,MRO,3,45,14944,1828312
2019,2019-04-10,4,Midwest,MRO,1,1,593,97252
2019,2019-04-09,5,Southwest,WECC,1,1,2000,19294.99967
2019,2019-04-07,6,South,SERC,0,0,0,0
2019,2019-04-07,6,South,TRE,1,6,3486,346266
2019,2019-04-04,4,Midwest,MRO,0,0,0,0
2019,2019-03-29,0,Multiple or Unknown,WECC,1,779,6364,4534683.66
2019,2019-03-16,4,Midwest,RFC,1,18,14531,3034050.36
2019,2019-03-14,2,Mid-Atlantic,RFC,1,5,3161,609623.25
2019,2019-03-14,2,Mid-Atlantic,SERC,2,20,8814,1699427
2019,2019-03-14,4,Midwest,MRO,1,15,2927,302183
2019,2019-03-14,4,Midwest,RFC,2,16,9482,981733.62
2019,2019-03-14,5,Southwest,SPP RE,0,0,0,0
2019,2019-03-14,5,Southwest,WECC,0,0,0,0
2019,2019-03-13,5,Southwest,SPP RE,1,8,1570,440211.61
2019,2019-03-13,5,Southwest,WECC,0,0,0,0
2019,2019-03-12,5,Southwest,SPP RE,1,13,3013,687265.48
2019,2019-03-12,5,Southwest,WECC,1,16,6175,155168
2019,2019-03-04,2,Mid-Atlantic,RFC,0,0,0,0
2019,2019-02-27,0,Multiple or Unknown,WECC,1,268,2305,690448.38
2019,2019-02-27,5,Southwest,WECC,0,0,0,0
2019,2019-02-26,0,Multiple or Unknown,WECC,1,312,1650,1932448.91
2019,2019-02-26,5,Southwest,WECC,1,8,18114,6863269
2019,2019-02-25,0,Multiple or Unknown,WECC,1,211,3066,1268916.29
2019,2019-02-25,1,Northeast,NPCC,2,32,25385,4962492
2019,2019-02-25,2,Mid-Atlantic,RFC,8,115,71986,12608132
2019,2019-02-24,0,Multiple or Unknown,WECC,1,58,1797,6266683.1
2019,2019-02-24,1,Northeast,NPCC,1,3,2144,970118
2019,2019-02-24,2,Mid-Atlantic,RFC,12,167,115696,20834678
2019,2019-02-24,4,Midwest,RFC,4,26,18648,5523219.33
2019,2019-02-24,4,Midwest,SERC,1,1,2,440
2019,2019-02-24,6,South,SERC,0,0,0,0
2019,2019-02-23,3,Southeast,SERC,0,0,0,0
2019,2019-02-22,5,Southwest,WECC,1,3,6924,347379.4503
2019,2019-02-20,2,Mid-Atlantic,RFC,0,0,0,0
2019,2019-02-17,5,Southwest,WECC,1,3,10199,764925
2019,2019-02-16,5,Southwest,WECC,1,5,28288,2714094
2019,2019-02-15,5,Southwest,WECC,1,1,1902,602496
2019,2019-02-14,5,Southwest,WECC,1,1,7976,1039282
2019,2019-02-13,2,Mid-Atlantic,RFC,2,15,6754,4118376
2019,2019-02-13,5,Southwest,WECC,1,18,50325,14264107
2019,2019-02-12,2,Mid-Atlantic,RFC,4,19,15336,4436734
2019,2019-02-12,4,Midwest,RFC,1,3,494,197796
2019,2019-02-12,4,Midwest,SERC,0,0,0,0
2019,2019-02-12,5,Southwest,WECC,0,0,0,0
2019,2019-02-12,7,Northwest,WECC,1,5,4669,1406848
2019,2019-02-11,6,South,WECC,0,0,0,0
2019,2019-02-11,7,Northwest,WECC,1,4,10965,2788248
2019,2019-02-10,5,Southwest,WECC,1,9,19589,17835209
2019,2019-02-09,5,Southwest,WECC,0,0,0,0
2019,2019-02-09,7,Northwest,WECC,2,13,19408,5634002.84
2019,2019-02-08,4,Midwest,MRO,1,1,5455,746567.95
2019,2019-02-08,5,Southwest,WECC,0,0,0,0
2019,2019-02-08,7,Northwest,WECC,1,4,7829,2529838.12
2019,2019-02-07,4,Midwest,RFC,0,0,0,0
2019,2019-02-06,4,Midwest,RFC,0,0,0,0
2019,2019-02-05,5,Southwest,WECC,1,8,42589,7823968
2019,2019-02-04,5,Southwest,WECC,0,0,0,0
2019,2019-02-04,7,Northwest,WECC,1,1,11297,2169670
2019,2019-02-02,5,Southwest,WECC,1,1,1701,221130.0003
2019,2019-01-30,4,Midwest,RFC,0,0,0,0
2019,2019-01-19,4,Midwest,RFC,1,20,15089,1413614.21
2019,2019-01-19,6,South,SPP RE,1,3,889,21336
2019,2019-01-18,6,South,SERC,1,6,62,5442
2019,2019-01-18,6,South,SPP RE,1,11,13966,1199238
2019,2019-01-17,5,Southwest,WECC,1,1,438,779212
2019,2019-01-16,5,Southwest,WECC,1,6,13905,7585334
2019,2019-01-13,6,South,SPP RE,0,0,0,0
2019,2019-01-12,6,South,SPP RE,0,0,0,0
2019,2019-01-11,6,South,SPP RE,0,0,0,0
2019,2019-01-06,5,Southwest,WECC,1,3,5820,278701
2019,2019-01-06,7,Northwest,WECC,1,19,44704,25768361
2019,2019-01-05,0,Multiple or Unknown,WECC,1,168,794,42508.894
2019,2019-01-05,7,Northwest,WECC,0,0,0,0
2019,2019-01-01,1,Northeast,NPCC,1,18,42858,4365816
2019,2019-01-01,2,Mid-Atlantic,RFC,2,19,19395,2501995
2018,2018-12-31,0,Multiple or Unknown,WECC,1,149,346,64770.209
2018,2018-12-31,2,Mid-Atlantic,RFC,1,5,7903,333818
2018,2018-12-31,4,Midwest,RFC,0,0,0,0
2018,2018-12-27,2,Mid-Atlantic,SERC,0,0,0,0
2018,2018-12-27,3,Southeast,SERC,0,0,0,0
2018,2018-12-27,6,South,SERC,1,2,69,5547
2018,2018-12-26,6,South,SPP RE,1,7,10542,1407895
2018,2018-12-23,7,Northwest,WECC,1,1,580,5800
2018,2018-12-22,7,Northwest,WECC,0,0,0,0
2018,2018-12-21,3,Southeast,FRCC,0,0,0,0
2018,2018-12-21,7,Northwest,WECC,2,7,8864,1578523.87
2018,2018-12-20,6,South,WECC,1,7,39423,2300895
2018,2018-12-20,7,Northwest,WECC,2,47,62476,31589297.96
2018,2018-12-14,0,Multiple or Unknown,WECC,1,292,975,198820.25
2018,2018-12-14,6,South,WECC,1,1,5789,926240
2018,2018-12-14,7,Northwest,WECC,2,13,28891,4880608.53
2018,2018-12-13,6,South,TRE,1,1,19,2185
2018,2018-12-09,2,Mid-Atlantic,RFC,0,0,0,0
2018,2018-12-02,7,Northwest,WECC,0,0,0,0
2018,2018-11-29,5,Southwest,WECC,1,2,2181,115858.9996
2018,2018-11-27,1,Northeast,NPCC,1,4,13206,1910477
2018,2018-11-26,4,Midwest,RFC,1,6,4677,2693263
2018,2018-11-25,4,Midwest,RFC,0,0,0,0
2018,2018-11-25,4,Midwest,SERC,0,0,0,0
2018,2018-11-23,0,Multiple or Unknown,WECC,1,63,179,230167.73
2018,2018-11-21,5,Southwest,WECC,1,1,866,14722
2018,2018-11-16,2,Mid-Atlantic,RFC,5,27,21998,5762486
2018,2018-11-16,2,Mid-Atlantic,SERC,0,0,0,0
2018,2018-11-15,2,Mid-Atlantic,RFC,4,69,57385,8238069.25
2018,2018-11-15,2,Mid-Atlantic,SERC,0,0,0,0
2018,2018-11-15,4,Midwest,RFC,1,6,2227,680500.35
2018,2018-11-15,5,Southwest,WECC,0,0,0,1.23009E-05
2018,2018-11-14,2,Mid-Atlantic,SERC,1,15,5803,1077748
2018,2018-11-13,5,Southwest,WECC,1,1,1599,1820887.9
2018,2018-11-12,5,Southwest,WECC,1,1,3338,650555
2018,2018-11-12,6,South,SPP RE,1,3,244,14640
2018,2018-11-11,5,Southwest,WECC,1,1,69,598078.2001
2018,2018-11-09,1,Northeast,NPCC,1,2,7977,5129644
2018,2018-11-09,5,Southwest,WECC,1,5,24041,4647577
2018,2018-11-08,5,Southwest,WECC,1,8,12317,17801267
2018,2018-11-06,2,Mid-Atlantic,RFC,1,26,29994,3889991
2018,2018-11-03,1,Northeast,NPCC,1,1,837,64691
2018,2018-11-03,2,Mid-Atlantic,RFC,0,0,0,0
2018,2018-11-02,2,Mid-Atlantic,RFC,0,0,0,0
2018,2018-11-02,3,Southeast,FRCC,0,0,0,0
2018,2018-11-01,3,Southeast,SERC,0,0,0,0
2018,2018-11-01,6,South,SERC,2,5,2973,273587
2018,2018-10-27,1,Northeast,NPCC,1,4,3828,201746
2018,2018-10-27,2,Mid-Atlantic,RFC,1,1,1,178
2018,2018-10-21,4,Midwest,RFC,1,1,1,1259.32
2018,2018-10-21,6,South,SERC,0,0,0,0
2018,2018-10-20,2,Mid-Atlantic,RFC,3,7,4057,946744.14
2018,2018-10-20,2,Mid-Atlantic,SERC,0,0,0,0
2018,2018-10-20,4,Midwest,RFC,3,36,19860,8112897.37
2018,2018-10-15,5,Southwest,WECC,0,0,0,0.0004647
2018,2018-10-14,5,Southwest,WECC,1,5,6839,7159763
2018,2018-10-13,5,Southwest,WECC,0,0,0,-0.000350511
2018,2018-10-12,5,Southwest,WECC,0,0,0,0.0002602
2018,2018-10-11,2,Mid-Atlantic,RFC,0,0,0,0
2018,2018-10-10,3,Southeast,FRCC,0,0,0,0
2018,2018-10-10,4,Midwest,MRO,0,0,0,0
2018,2018-10-07,4,Midwest,WECC,0,-1,-1,-139
2018,2018-09-30,5,Southwest,WECC,1,3,253,64049.46631
2018,2018-09-25,4,Midwest,RFC,0,0,0,0
2018,2018-09-22,5,Southwest,WECC,1,20,30836,2387166.6
2018,2018-09-21,4,Midwest,RFC,0,0,0,0
2018,2018-09-20,4,Midwest,MRO,1,7,3979,2857793
2018,2018-09-13,1,Northeast,NPCC,1,2,13,1823
2018,2018-09-10,2,Mid-Atlantic,RFC,0,0,0,0
2018,2018-09-09,2,Mid-Atlantic,RFC,1,3,2413,474299
2018,2018-09-09,5,Southwest,WECC,0,-2,-2,-206
2018,2018-09-08,4,Midwest,RFC,1,3,785,20540.84
2018,2018-09-05,2,Mid-Atlantic,RFC,2,16,16686,3042137.76
2018,2018-09-02,4,Midwest,MRO,0,0,0,0
2018,2018-08-28,4,Midwest,RFC,1,3,624,81332
2018,2018-08-27,4,Midwest,MRO,1,3,1646,80654
2018,2018-08-26,4,Midwest,RFC,0,0,0,0
2018,2018-08-25,4,Midwest,RFC,1,2,53,4397.65
2018,2018-08-23,5,Southwest,WECC,0,0,0,0
2018,2018-08-20,4,Midwest,MRO,1,15,5158,677182
2018,2018-08-20,6,South,SERC,0,0,0,0
2018,2018-08-18,1,Northeast,NPCC,0,0,0,0
2018,2018-08-17,2,Mid-Atlantic,RFC,1,1,1,24
2018,2018-08-16,6,South,SPP RE,1,8,8440,736163
2018,2018-08-13,2,Mid-Atlantic,RFC,0,0,0,0
2018,2018-08-12,5,Southwest,WECC,2,26,5412,904727.7163
2018,2018-08-11,5,Southwest,WECC,2,47,35011,17882222.73
2018,2018-08-10,5,Southwest,WECC,1,10,6640,599487
2018,2018-08-08,5,Southwest,WECC,0,0,0,0
2018,2018-08-06,2,Mid-Atlantic,RFC,1,21,20522,3735664
2018,2018-07-31,2,Mid-Atlantic,RFC,0,0,0,0
2018,2018-07-30,5,Southwest,WECC,2,34,25720,3339284.983
2018,2018-07-29,6,South,SPP RE,0,0,0,0
2018,2018-07-28,5,Southwest,WECC,1,12,45366,10321941
2018,2018-07-27,2,Mid-Atlantic,RFC,0,0,0,0
2018,2018-07-26,4,Midwest,RFC,0,0,0,0
2018,2018-07-26,7,Northwest,WECC,0,0,0,0
2018,2018-07-25,5,Southwest,WECC,0,0,0,-0.000329101
2018,2018-07-23,2,Mid-Atlantic,RFC,1,1,1632,150144
2018,2018-07-23,3,Southeast,FRCC,1,23,39448,3119796
2018,2018-07-22,2,Mid-Atlantic,RFC,1,2,966,92372
2018,2018-07-22,2,Mid-Atlantic,SERC,1,5,1986,771532
2018,2018-07-21,2,Mid-Atlantic,SERC,0,0,0,0
2018,2018-07-21,6,South,SERC,0,0,0,0
2018,2018-07-20,2,Mid-Atlantic,RFC,0,0,0,0
2018,2018-07-20,2,Mid-Atlantic,SERC,2,17,15267,4199497
