Year,Date,RegionCode,RegionName,NERC,UtilitiesWithOutage,Outages,CI,CMI
2019,2019-05-17,4,Midwest,RFC,1,138,5071,3864553.66
2019,2019-05-16,4,Midwest,RFC,2,637,59672,34546368.18
2019,2019-05-11,6,South,SERC,2,430,21688,8913276
2019,2019-05-09,3,Southeast,SERC,1,466,24890,16406434
2019,2019-05-09,6,South,SERC,2,630,47363,21316835
2019,2019-05-09,6,South,SPP RE,1,402,18346,13629698
2019,2019-05-08,6,South,SERC,1,424,22750,19437205
2019,2019-05-08,6,South,SPP RE,1,618,88765,92421433
2019,2019-05-07,6,South,SERC,1,167,23276,16924184
2019,2019-05-05,3,Southeast,FRCC,1,677,50187,8152279.17
2019,2019-05-05,5,Southwest,WECC,1,19,8081,3994757
2019,2019-04-25,6,South,SERC,1,252,23638,8092671
2019,2019-04-19,3,Southeast,FRCC,1,862,57889,8768718.02
2019,2019-04-18,3,Southeast,SERC,1,674,50814,26069666
2019,2019-04-15,1,Northeast,NPCC,1,30,25908,4019259
2019,2019-04-15,2,Mid-Atlantic,RFC,5,1300,192991,59665824
2019,2019-04-14,2,Mid-Atlantic,RFC,3,732,72500,29211085
2019,2019-04-14,3,Southeast,SERC,1,354,8256,6428570
2019,2019-04-14,6,South,SERC,1,882,64969,26323512
2019,2019-04-13,3,Southeast,SERC,1,607,31580,34190607
2019,2019-04-13,6,South,SERC,4,1435,111202,42815106
2019,2019-04-13,6,South,SPP RE,1,594,48372,15928081
2019,2019-04-12,2,Mid-Atlantic,SERC,1,91,5791,1471443
2019,2019-04-11,4,Midwest,MRO,3,706,62885,25739955.61
2019,2019-04-10,4,Midwest,MRO,1,97,17853,12466223.01
2019,2019-04-09,5,Southwest,WECC,1,127,59118,9518362.383
2019,2019-04-07,6,South,SERC,1,418,34336,10916865
2019,2019-04-07,6,South,TRE,1,502,32285,6240614
2019,2019-04-04,4,Midwest,MRO,1,5,6264,741395.742
2019,2019-03-29,0,Multiple or Unknown,WECC,1,1466,55191,28669638.02
2019,2019-03-16,4,Midwest,RFC,1,72,32548,3034063.36
2019,2019-03-14,2,Mid-Atlantic,RFC,1,290,37942,7455612.65
2019,2019-03-14,2,Mid-Atlantic,SERC,2,755,68594,18617597
2019,2019-03-14,4,Midwest,MRO,1,49,4069,763551
2019,2019-03-14,4,Midwest,RFC,3,753,52275,11489039.17
2019,2019-03-14,5,Southwest,SPP RE,1,249,10765,4560842.69
2019,2019-03-14,5,Southwest,WECC,1,327,14532,7407889.84
2019,2019-03-13,5,Southwest,SPP RE,2,797,93164,63537421.86
2019,2019-03-13,5,Southwest,WECC,2,1051,262797,142705639.6
2019,2019-03-12,5,Southwest,SPP RE,1,154,10776,2388047.46
2019,2019-03-12,5,Southwest,WECC,1,79,8960,5588137.52
2019,2019-03-04,2,Mid-Atlantic,RFC,1,231,13634,5507721
2019,2019-02-27,0,Multiple or Unknown,WECC,1,535,17179,11614375.29
2019,2019-02-27,5,Southwest,WECC,1,251,40341,12609281
2019,2019-02-26,0,Multiple or Unknown,WECC,1,635,26334,22110153.05
2019,2019-02-26,5,Southwest,WECC,1,307,93037,34765665
2019,2019-02-25,0,Multiple or Unknown,WECC,1,515,55544,34284386.5
2019,2019-02-25,1,Northeast,NPCC,3,2352,250386,65866614
2019,2019-02-25,2,Mid-Atlantic,RFC,15,5247,492511,181986510.6
2019,2019-02-24,0,Multiple or Unknown,WECC,1,213,59007,116141476.4
2019,2019-02-24,1,Northeast,NPCC,1,729,76392,41801506
2019,2019-02-24,2,Mid-Atlantic,RFC,17,9894,1130169,659609988.5
2019,2019-02-24,4,Midwest,RFC,7,5474,405576,138944351.8
2019,2019-02-24,4,Midwest,SERC,1,648,26636,5375692
2019,2019-02-24,6,South,SERC,1,560,24840,8290158
2019,2019-02-23,3,Southeast,SERC,1,102,3656,18212537
2019,2019-02-22,5,Southwest,WECC,1,69,18726,4049471.767
2019,2019-02-20,2,Mid-Atlantic,RFC,1,613,59065,32682145
2019,2019-02-17,5,Southwest,WECC,1,231,64816,14442378
2019,2019-02-16,5,Southwest,WECC,1,256,66291,17906333
2019,2019-02-15,5,Southwest,WECC,1,292,49541,11149506
2019,2019-02-14,5,Southwest,WECC,2,871,275573,72210380.35
2019,2019-02-13,2,Mid-Atlantic,RFC,2,241,18573,8661086
2019,2019-02-13,5,Southwest,WECC,1,766,183994,180611270
2019,2019-02-12,2,Mid-Atlantic,RFC,5,1967,124700,58446084
2019,2019-02-12,4,Midwest,RFC,2,1477,126864,34905156.78
2019,2019-02-12,4,Midwest,SERC,1,591,37446,18852829
2019,2019-02-12,5,Southwest,WECC,1,326,29392,55621363
2019,2019-02-12,7,Northwest,WECC,1,503,81829,45413557
2019,2019-02-11,6,South,WECC,1,106,37067,9403988
2019,2019-02-11,7,Northwest,WECC,1,553,115661,69125756
2019,2019-02-10,5,Southwest,WECC,1,350,83368,46703604
2019,2019-02-09,5,Southwest,WECC,1,166,47010,20845907
2019,2019-02-09,7,Northwest,WECC,2,929,240440,125463708.2
2019,2019-02-08,4,Midwest,MRO,1,2,5459,747033.67
2019,2019-02-08,5,Southwest,WECC,1,36,33597,3607327.88
2019,2019-02-08,7,Northwest,WECC,1,118,62505,19416736.27
2019,2019-02-07,4,Midwest,RFC,2,1883,164626,168346314.3
2019,2019-02-06,4,Midwest,RFC,1,727,109876,184251058
2019,2019-02-05,5,Southwest,WECC,1,385,118755,62652141
2019,2019-02-04,5,Southwest,WECC,1,313,78695,52721619
2019,2019-02-04,7,Northwest,WECC,1,192,39479,8437318
2019,2019-02-02,5,Southwest,WECC,2,615,226102,45913507.72
2019,2019-01-30,4,Midwest,RFC,1,243,51698,7320905.1
2019,2019-01-19,4,Midwest,RFC,1,20,15089,1413614.21
2019,2019-01-19,6,South,SPP RE,1,296,27472,6215868
2019,2019-01-18,6,South,SERC,1,31,22995,6803868
2019,2019-01-18,6,South,SPP RE,1,348,30537,5545944
2019,2019-01-17,5,Southwest,WECC,1,368,66723,17323700
2019,2019-01-16,5,Southwest,WECC,1,828,270912,99753584
2019,2019-01-13,6,South,SPP RE,1,611,11174,14713994
2019,2019-01-12,6,South,SPP RE,1,2866,154381,248841427
2019,2019-01-11,6,South,SPP RE,1,115,14669,10585991
2019,2019-01-06,5,Southwest,WECC,1,489,152207,30222514
2019,2019-01-06,7,Northwest,WECC,1,932,329737,273475574
2019,2019-01-05,0,Multiple or Unknown,WECC,1,349,27355,5550477.053
2019,2019-01-05,7,Northwest,WECC,1,337,57186,18304575.62
2019,2019-01-01,1,Northeast,NPCC,1,499,86102,14650309
2019,2019-01-01,2,Mid-Atlantic,RFC,2,488,46613,8688175
2018,2018-12-31,0,Multiple or Unknown,WECC,1,314,23438,6223532.892
2018,2018-12-31,2,Mid-Atlantic,RFC,1,181,27696,4853435
2018,2018-12-31,4,Midwest,RFC,1,135,5311,1517657.73
2018,2018-12-27,2,Mid-Atlantic,SERC,1,66,7014,1284608
2018,2018-12-27,3,Southeast,SERC,1,278,14716,5210062
2018,2018-12-27,6,South,SERC,1,386,24411,8590512
2018,2018-12-26,6,South,SPP RE,1,135,24374,2886484
2018,2018-12-23,7,Northwest,WECC,1,296,26341,15389544.06
2018,2018-12-22,7,Northwest,WECC,1,404,58963,38864253.84
2018,2018-12-21,3,Southeast,FRCC,1,561,45306,6411671.39
2018,2018-12-21,7,Northwest,WECC,2,785,77558,68710082.11
2018,2018-12-20,6,South,WECC,1,301,133127,30912766
2018,2018-12-20,7,Northwest,WECC,2,1766,781057,645881653.4
2018,2018-12-14,0,Multiple or Unknown,WECC,1,560,47923,14644699.36
2018,2018-12-14,6,South,WECC,1,169,80596,19795648
2018,2018-12-14,7,Northwest,WECC,2,603,219316,65415407.61
2018,2018-12-13,6,South,TRE,1,418,33495,6324222
2018,2018-12-09,2,Mid-Atlantic,RFC,1,626,36299,45624065
2018,2018-12-02,7,Northwest,WECC,1,191,8778,2867447
2018,2018-11-29,5,Southwest,WECC,2,514,200553,24120999.23
2018,2018-11-27,1,Northeast,NPCC,1,253,32450,8609923
2018,2018-11-26,4,Midwest,RFC,2,2110,194017,134273808.1
2018,2018-11-25,4,Midwest,RFC,1,761,106857,72100474.19
2018,2018-11-25,4,Midwest,SERC,1,467,25987,17873151
2018,2018-11-23,0,Multiple or Unknown,WECC,1,176,86053,17751468.5
2018,2018-11-21,5,Southwest,WECC,1,266,114972,13978334
2018,2018-11-16,2,Mid-Atlantic,RFC,6,1911,141280,97068724
2018,2018-11-16,2,Mid-Atlantic,SERC,1,165,2867,2617297
2018,2018-11-15,2,Mid-Atlantic,RFC,8,3784,471827,351339715.9
2018,2018-11-15,2,Mid-Atlantic,SERC,2,1481,98843,94157225
2018,2018-11-15,4,Midwest,RFC,1,1266,108990,87688513.49
2018,2018-11-15,5,Southwest,WECC,1,23,6438,12950342.65
2018,2018-11-14,2,Mid-Atlantic,SERC,2,182,25276,15902434
2018,2018-11-13,5,Southwest,WECC,2,70,44893,64653703.55
2018,2018-11-12,5,Southwest,WECC,2,72,37174,69652724.95
2018,2018-11-12,6,South,SPP RE,1,174,23048,2488549
2018,2018-11-11,5,Southwest,WECC,1,36,30174,17936492.35
2018,2018-11-09,1,Northeast,NPCC,1,102,24432,13197921
2018,2018-11-09,5,Southwest,WECC,1,94,84229,77335067.78
2018,2018-11-08,5,Southwest,WECC,1,617,67864,833890581
2018,2018-11-06,2,Mid-Atlantic,RFC,1,224,39472,4946091
2018,2018-11-03,1,Northeast,NPCC,1,266,44573,5124766
2018,2018-11-03,2,Mid-Atlantic,RFC,1,0,23455,3684958.8
2018,2018-11-02,2,Mid-Atlantic,RFC,3,89,26976,13540010.8
2018,2018-11-02,3,Southeast,FRCC,1,475,42740,5709172.95
2018,2018-11-01,3,Southeast,SERC,1,516,24676,11686524
2018,2018-11-01,6,South,SERC,2,723,44951,12438828
2018,2018-10-27,1,Northeast,NPCC,1,236,34116,4777782
2018,2018-10-27,2,Mid-Atlantic,RFC,2,494,69926,12152303
2018,2018-10-21,4,Midwest,RFC,1,99,2635,1608970.24
2018,2018-10-21,6,South,SERC,1,15,17551,3121206
2018,2018-10-20,2,Mid-Atlantic,RFC,6,1835,196571,107457082.2
2018,2018-10-20,2,Mid-Atlantic,SERC,1,144,15426,4727888
2018,2018-10-20,4,Midwest,RFC,6,3586,345818,178639294.5
2018,2018-10-15,5,Southwest,WECC,1,225,188533,58709520.67
2018,2018-10-14,5,Southwest,WECC,1,164,70167,103011788
2018,2018-10-13,5,Southwest,WECC,1,154,52155,9381545.133
2018,2018-10-12,5,Southwest,WECC,1,129,67579,16950645.27
2018,2018-10-11,2,Mid-Atlantic,RFC,1,531,33504,32648822
2018,2018-10-10,3,Southeast,FRCC,1,1562,47548,170235855.6
2018,2018-10-10,4,Midwest,MRO,1,74,9052,1481617
2018,2018-10-07,4,Midwest,WECC,1,6,5547,612862
2018,2018-09-30,5,Southwest,WECC,1,49,17256,4867834.283
2018,2018-09-25,4,Midwest,RFC,1,393,56917,21053785.28
2018,2018-09-22,5,Southwest,WECC,1,24,31082,2440344
2018,2018-09-21,4,Midwest,RFC,2,1667,111338,48158615
2018,2018-09-20,4,Midwest,MRO,1,372,59044,32082567.89
2018,2018-09-13,1,Northeast,NPCC,1,46,23258,57017907
2018,2018-09-10,2,Mid-Atlantic,RFC,3,513,53538,14775742
2018,2018-09-09,2,Mid-Atlantic,RFC,2,535,41123,12841762
2018,2018-09-09,5,Southwest,WECC,1,34,13972,1700264
2018,2018-09-08,4,Midwest,RFC,2,490,30209,7721632.65
2018,2018-09-05,2,Mid-Atlantic,RFC,2,250,45815,9661691.31
2018,2018-09-02,4,Midwest,MRO,1,40,3846,626852.365
2018,2018-08-28,4,Midwest,RFC,2,2183,201578,195161217.7
2018,2018-08-27,4,Midwest,MRO,1,184,14733,3372019.39
2018,2018-08-26,4,Midwest,RFC,1,339,32274,17698493
2018,2018-08-25,4,Midwest,RFC,1,147,10796,1994548
2018,2018-08-23,5,Southwest,WECC,1,47,15615,1344447
2018,2018-08-20,4,Midwest,MRO,2,43,15482,4070401.889
2018,2018-08-20,6,South,SERC,1,445,17387,7366484
2018,2018-08-18,1,Northeast,NPCC,1,62,30135,3000631
2018,2018-08-17,2,Mid-Atlantic,RFC,2,256,31020,8243651
2018,2018-08-16,6,South,SPP RE,1,190,20875,2537374
2018,2018-08-13,2,Mid-Atlantic,RFC,1,0,21622,3238220.4
2018,2018-08-12,5,Southwest,WECC,3,205,70867,13558287.33
2018,2018-08-11,5,Southwest,WECC,2,178,81987,45777851.5
2018,2018-08-10,5,Southwest,WECC,2,126,32691,4444119.8
2018,2018-08-08,5,Southwest,WECC,1,173,57896,10232632
2018,2018-08-06,2,Mid-Atlantic,RFC,1,95,26648,4935740
2018,2018-07-31,2,Mid-Atlantic,RFC,1,272,25506,13208186
2018,2018-07-30,5,Southwest,WECC,2,345,145536,34415130.1
2018,2018-07-29,6,South,SPP RE,1,396,20829,8691491
2018,2018-07-28,5,Southwest,WECC,1,84,56280,12227405
2018,2018-07-27,2,Mid-Atlantic,RFC,1,301,18842,2848600
2018,2018-07-26,4,Midwest,RFC,1,235,29810,21911654
2018,2018-07-26,7,Northwest,WECC,1,48,3192,3846282
2018,2018-07-25,5,Southwest,WECC,1,95,19985,13196795.73
2018,2018-07-23,2,Mid-Atlantic,RFC,1,148,17306,3883951
2018,2018-07-23,3,Southeast,FRCC,1,440,57119,5447358.91
2018,2018-07-22,2,Mid-Atlantic,RFC,4,610,119956,29591313
2018,2018-07-22,2,Mid-Atlantic,SERC,1,181,6708,3529320
2018,2018-07-21,2,Mid-Atlantic,SERC,2,453,17098,14235075
2018,2018-07-21,6,South,SERC,1,1063,87223,75123258
2018,2018-07-20,2,Mid-Atlantic,RFC,2,550,45800,30142690
2018,2018-07-20,2,Mid-Atlantic,SERC,2,1155,146006,155381911
2018,2018-07-20,4,Midwest,RFC,2,585,37016,15808683.17
2018,2018-07-20,6,South,SERC,1,302,10787,7428730
2018,2018-07-19,5,Southwest,WECC,1,44,26005,5613804.6
2018,2018-07-16,1,Northeast,NPCC,1,113,34087,8051118
2018,2018-07-14,6,South,SERC,1,465,34026,11699890
2018,2018-07-09,2,Mid-Atlantic,RFC,1,12,1864,1487554
2018,2018-07-09,5,Southwest,WECC,3,467,213250,52294712.45
2018,2018-07-08,5,Southwest,WECC,1,71,20564,8485183.217
2018,2018-07-06,5,Southwest,WECC,1,532,74057,23815380.37
2018,2018-07-03,2,Mid-Atlantic,RFC,2,158,111767,24413705.4
2018,2018-07-03,6,South,SPP RE,1,382,28079,8895023
2018,2018-06-30,4,Midwest,MRO,1,79,6222,2058753
2018,2018-06-29,4,Midwest,SERC,1,671,14038,8558574
2018,2018-06-29,6,South,SERC,1,404,20798,6950751
2018,2018-06-28,4,Midwest,SERC,1,1323,108216,75890637
2018,2018-06-28,6,South,SERC,1,931,63971,39464694
2018,2018-06-26,2,Mid-Atlantic,SERC,2,549,46739,12049889
2018,2018-06-26,6,South,SERC,1,381,15134,3869212
2018,2018-06-25,7,Northwest,WECC,1,243,77552,20064107.77
2018,2018-06-24,6,South,SPP RE,1,286,26020,6164538
2018,2018-06-22,5,Southwest,SPP RE,1,104,10794,2496221.26
2018,2018-06-18,1,Northeast,NPCC,1,159,24444,5125068
2018,2018-06-18,2,Mid-Atlantic,RFC,1,343,33474,11357928
2018,2018-06-17,4,Midwest,MRO,1,190,18560,5324269.14
2018,2018-06-16,4,Midwest,MRO,1,35,4692,596769.004
2018,2018-06-16,5,Southwest,WECC,1,49,19666,2752737
2018,2018-06-14,6,South,SERC,1,480,20828,4896713
2018,2018-06-10,4,Midwest,RFC,1,294,18753,4705373.65
2018,2018-06-10,4,Midwest,SERC,1,396,19402,6010601
2018,2018-06-05,6,South,SERC,1,240,13517,3412284
2018,2018-06-03,6,South,SERC,1,267,18850,6305679
2018,2018-06-02,6,South,SERC,1,405,18134,19050048
2018,2018-06-01,5,Southwest,SPP RE,1,42,2758,2019591.23
2018,2018-05-31,2,Mid-Atlantic,RFC,1,433,49506,17691810.08
2018,2018-05-31,2,Mid-Atlantic,SERC,2,755,63670,21781812
2018,2018-05-31,4,Midwest,RFC,1,752,71409,31492772.18
2018,2018-05-31,4,Midwest,SERC,1,511,33553,8567231
2018,2018-05-27,2,Mid-Atlantic,RFC,1,163,11036,2271866
2018,2018-05-27,7,Northwest,WECC,1,11,731,630935
2018,2018-05-24,4,Midwest,MRO,1,308,29418,6056031.06
2018,2018-05-23,4,Midwest,MRO,1,20,2420,18406588
2018,2018-05-17,5,Southwest,WECC,1,56,73407,17097652
2018,2018-05-16,2,Mid-Atlantic,RFC,3,809,81842,26545132
2018,2018-05-15,2,Mid-Atlantic,RFC,9,3111,563638,429075240.2
2018,2018-05-14,2,Mid-Atlantic,RFC,3,436,46014,24801749
2018,2018-05-05,1,Northeast,NPCC,1,620,21837,17486749
2018,2018-05-05,4,Midwest,RFC,1,1082,23730,16597277
2018,2018-05-04,1,Northeast,NPCC,1,763,176340,130066378
2018,2018-05-04,2,Mid-Atlantic,RFC,1,133,9770,4508274
2018,2018-05-04,4,Midwest,RFC,2,4195,280441,254698747
2018,2018-05-02,4,Midwest,RFC,1,158,8667,5973242
2018,2018-05-02,6,South,TRE,1,143,10329,5498436
2018,2018-04-29,5,Southwest,WECC,1,13,2642,6890176.6
2018,2018-04-27,2,Mid-Atlantic,RFC,1,111,18203,6686863
2018,2018-04-23,4,Midwest,MRO,1,6,4691,407087.65
2018,2018-04-17,5,Southwest,WECC,1,474,53191,20205942.09
2018,2018-04-16,1,Northeast,NPCC,1,399,69905,16323687
2018,2018-04-16,2,Mid-Atlantic,RFC,1,351,15876,3811682
2018,2018-04-16,4,Midwest,RFC,1,1015,22729,23481689
2018,2018-04-15,1,Northeast,NPCC,1,149,36832,10663566
2018,2018-04-15,2,Mid-Atlantic,RFC,3,496,76161,32788016
2018,2018-04-15,3,Southeast,FRCC,1,552,44638,6644564.09
2018,2018-04-15,4,Midwest,RFC,2,4005,278411,339359731
2018,2018-04-14,3,Southeast,SERC,1,291,17780,5244007
2018,2018-04-14,4,Midwest,RFC,1,1083,71576,26797310
2018,2018-04-14,6,South,SERC,3,970,78162,22513358
2018,2018-04-14,6,South,SPP RE,1,480,20461,18070598
2018,2018-04-13,6,South,SPP RE,1,266,27935,10960625
2018,2018-04-06,6,South,SPP RE,1,251,19696,10673805
2018,2018-04-05,1,Northeast,NPCC,1,731,22902,11429201
2018,2018-04-04,1,Northeast,NPCC,1,1617,184944,89588346
2018,2018-04-04,2,Mid-Atlantic,RFC,8,2609,271536,55149672.6
2018,2018-04-04,2,Mid-Atlantic,SERC,1,220,15359,3134519
2018,2018-04-03,2,Mid-Atlantic,RFC,1,192,18441,8685877
2018,2018-04-03,3,Southeast,SERC,1,342,20245,7870253
2018,2018-04-03,4,Midwest,RFC,1,360,19084,4492414
2018,2018-04-03,6,South,SERC,1,267,15575,6771810
2018,2018-03-28,6,South,SERC,1,210,14094,5747439
2018,2018-03-25,2,Mid-Atlantic,RFC,1,977,36518,42204246
2018,2018-03-24,2,Mid-Atlantic,RFC,1,791,48737,96780823
2018,2018-03-22,2,Mid-Atlantic,RFC,3,1918,97820,46478320.68
2018,2018-03-21,2,Mid-Atlantic,RFC,6,1877,198821,111850591.2
2018,2018-03-21,2,Mid-Atlantic,SERC,1,206,5899,1835044
2018,2018-03-20,3,Southeast,FRCC,1,362,54493,5567200.27
2018,2018-03-18,6,South,SERC,1,95,10095,4701720
2018,2018-03-17,2,Mid-Atlantic,RFC,1,37,21204,4026034
2018,2018-03-16,5,Southwest,WECC,1,204,54306,19458680
2018,2018-03-16,7,Northwest,WECC,1,28,14970,311203
2018,2018-03-13,1,Northeast,NPCC,2,1086,138383,46063653
2018,2018-03-12,2,Mid-Atlantic,RFC,2,712,46709,27552308
2018,2018-03-09,2,Mid-Atlantic,RFC,3,908,46914,36451030
2018,2018-03-08,1,Northeast,NPCC,2,1757,231227,323905147
2018,2018-03-08,2,Mid-Atlantic,RFC,5,1480,151693,145770252.2
2018,2018-03-07,1,Northeast,NPCC,2,467,102038,149560259
2018,2018-03-07,2,Mid-Atlantic,RFC,7,4171,773938,864320425.7
2018,2018-03-06,2,Mid-Atlantic,RFC,4,907,57640,59261351.4
2018,2018-03-05,2,Mid-Atlantic,RFC,6,1111,46636,77680990.4
2018,2018-03-04,2,Mid-Atlantic,RFC,6,1003,62810,90532398.2
2018,2018-03-03,1,Northeast,NPCC,2,979,8272,8664031
2018,2018-03-03,2,Mid-Atlantic,RFC,10,2395,193556,227142736.5
2018,2018-03-02,1,Northeast,NPCC,3,2981,551974,731372114
2018,2018-03-02,2,Mid-Atlantic,RFC,19,13814,2427776,3491755063
2018,2018-03-01,1,Northeast,NPCC,1,123,20050,26829499
2018,2018-03-01,2,Mid-Atlantic,RFC,8,2039,249148,159257686
2018,2018-03-01,4,Midwest,RFC,1,441,52211,36659505
2018,2018-02-25,4,Midwest,RFC,1,148,13638,5851322
2018,2018-02-18,6,South,WECC,1,152,36488,10756165
2018,2018-02-18,7,Northwest,WECC,2,577,165019,55706067.46
2018,2018-02-17,7,Northwest,WECC,1,252,88221,18954195
2018,2018-02-07,2,Mid-Atlantic,RFC,3,594,45544,16266523
2018,2018-01-27,7,Northwest,WECC,1,132,38377,9049259
2018,2018-01-21,7,Northwest,WECC,1,358,160901,37876091.8
2018,2018-01-18,2,Mid-Atlantic,RFC,1,7,2468,2989637
2018,2018-01-17,6,South,SERC,1,170,35414,6984100
2018,2018-01-16,6,South,SERC,1,48,30722,11663054
2018,2018-01-16,6,South,TRE,1,401,35175,10073307
2018,2018-01-12,2,Mid-Atlantic,RFC,3,542,209721,25783293
2018,2018-01-09,5,Southwest,WECC,1,176,71354,12091068.73
2018,2018-01-08,5,Southwest,WECC,1,111,58539,12204128.22
2017,2017-12-30,7,Northwest,WECC,1,211,35811,16933930.81
2017,2017-12-29,0,Multiple or Unknown,WECC,1,302,19297,12620683.42
2017,2017-12-29,7,Northwest,WECC,2,448,192139,114221844.9
2017,2017-12-25,1,Northeast,NPCC,1,211,34301,7560255
2017,2017-12-23,1,Northeast,NPCC,1,211,36989,5589009
2017,2017-12-19,7,Northwest,WECC,1,420,117423,33638508.4
2017,2017-12-16,5,Southwest,WECC,1,319,112218,19247108
2017,2017-12-12,6,South,SERC,1,92,52911,5569788
2017,2017-12-10,5,Southwest,WECC,1,41,628390,13191786.05
2017,2017-12-09,3,Southeast,,1,240,37076,12757410
2017,2017-12-09,5,Southwest,WECC,1,14,5540,9876039
2017,2017-12-09,6,South,SERC,1,349,20590,6473932
2017,2017-12-08,3,Southeast,,1,227,62808,24346847
2017,2017-12-08,3,Southeast,SERC,1,589,33727,18308567
2017,2017-12-08,6,South,SERC,2,1506,152847,84922896
2017,2017-12-08,6,South,TRE,1,521,44842,10546602
2017,2017-12-07,5,Southwest,WECC,2,139,98891,55388202.37
2017,2017-12-06,5,Southwest,WECC,1,12,2964,7030148
2017,2017-12-05,4,Midwest,MRO,1,15,1609,407271
2017,2017-12-05,4,Midwest,RFC,1,1492,120308,63165091
2017,2017-12-05,5,Southwest,WECC,1,142,146912,42198859.63
2017,2017-12-04,4,Midwest,MRO,1,37,8349,1021686
2017,2017-12-04,5,Southwest,WECC,2,286,409367,66669711.03
2017,2017-11-30,4,Midwest,MRO,1,3,6331,830190.18
2017,2017-11-19,2,Mid-Atlantic,RFC,2,610,36790,10535490
2017,2017-11-18,0,Multiple or Unknown,WECC,1,117,10629,6588467.229
2017,2017-11-18,2,Mid-Atlantic,RFC,1,384,56488,17517779.19
2017,2017-11-18,4,Midwest,RFC,1,205,14325,3747066.28
2017,2017-11-13,6,South,WECC,1,212,84252,13941860
2017,2017-11-13,7,Northwest,WECC,1,692,217233,73310508
2017,2017-11-09,6,South,SERC,1,55,25805,7165218
2017,2017-11-05,2,Mid-Atlantic,RFC,5,1289,203844,160106694
2017,2017-11-05,2,Mid-Atlantic,SERC,1,78,8857,1897343
2017,2017-11-05,4,Midwest,RFC,1,169,32114,32521495
2017,2017-10-31,1,Northeast,NPCC,2,824,11467,10991011
2017,2017-10-30,1,Northeast,NPCC,5,4570,480689,507903381
2017,2017-10-30,2,Mid-Atlantic,RFC,1,439,20432,6118791
2017,2017-10-29,1,Northeast,NPCC,3,692,235796,317164261
2017,2017-10-29,2,Mid-Atlantic,RFC,4,536,98233,26876214
2017,2017-10-28,4,Midwest,MRO,1,101,6999,1878959.02
2017,2017-10-24,2,Mid-Atlantic,RFC,1,412,31129,6796260.733
2017,2017-10-22,3,Southeast,SERC,1,475,18777,10248980
2017,2017-10-22,6,South,SERC,4,1742,130161,31172121
2017,2017-10-21,7,Northwest,WECC,1,133,14856,4682631.567
2017,2017-10-20,5,Southwest,WECC,1,296,70854,11748989
2017,2017-10-18,7,Northwest,WECC,1,343,70658,23244464
2017,2017-10-17,7,Northwest,WECC,1,356,139642,36529015.68
2017,2017-10-15,1,Northeast,NPCC,1,288,40881,11058192
2017,2017-10-15,4,Midwest,RFC,1,714,53480,25666772
2017,2017-10-14,5,Southwest,WECC,1,95,15875,20911930
2017,2017-10-14,6,South,SPP RE,1,248,11015,3042559
2017,2017-10-09,5,Southwest,WECC,2,851,183923,369964830
2017,2017-10-08,5,Southwest,WECC,1,530,73583,143637557
2017,2017-10-07,4,Midwest,RFC,1,450,47239,18219203
2017,2017-10-06,5,Southwest,SPP RE,1,49,6491,2107260.9
2017,2017-10-03,7,Northwest,WECC,1,158,13767,17705795
2017,2017-10-02,5,Southwest,WECC,1,141,30547,7085836.82
2017,2017-09-20,4,Midwest,MRO,1,81,6274,2905233
2017,2017-09-19,3,Southeast,FRCC,1,1537,16739,6395041.43
2017,2017-09-18,3,Southeast,FRCC,1,2284,41113,28327279.02
2017,2017-09-17,3,Southeast,FRCC,1,2291,60076,59514441.44
2017,2017-09-16,3,Southeast,FRCC,1,5323,261476,528236393.1
2017,2017-09-15,3,Southeast,FRCC,1,747,130232,130869129.4
2017,2017-09-14,3,Southeast,FRCC,1,465,106851,125983900
2017,2017-09-13,3,Southeast,FRCC,1,589,15053,28265813.4
2017,2017-09-12,3,Southeast,FRCC,1,606,29279,104789890.7
2017,2017-09-11,3,Southeast,FRCC,1,3167,197883,759913494.5
2017,2017-09-11,5,Southwest,WECC,1,360,75225,12033839
2017,2017-09-10,0,Multiple or Unknown,WECC,1,73,14567,8770188.632
2017,2017-09-10,3,Southeast,FRCC,1,4802,542258,2445731369
2017,2017-09-09,3,Southeast,FRCC,1,222,13137,15870858.7
2017,2017-09-08,6,South,SERC,1,94,5535,4958469
2017,2017-09-06,6,South,SERC,1,156,10990,1563170
2017,2017-09-05,2,Mid-Atlantic,RFC,2,407,54499,15465904
2017,2017-09-04,2,Mid-Atlantic,RFC,1,114,7855,2943355
2017,2017-09-03,5,Southwest,WECC,1,214,54639,10564816
2017,2017-09-03,6,South,SERC,1,185,7843,16315457
2017,2017-09-02,6,South,TRE,1,257,11661,5076432
2017,2017-09-01,6,South,SERC,1,189,17565,19611266
2017,2017-09-01,6,South,TRE,1,288,8823,10232811
2017,2017-08-31,3,Southeast,SERC,1,497,23997,9128720
2017,2017-08-31,5,Southwest,WECC,1,220,70801,12394856
2017,2017-08-31,6,South,TRE,1,355,7748,8446325
2017,2017-08-30,6,South,SERC,1,222,9640,3416692
2017,2017-08-30,6,South,SPP RE,1,253,18759,6891067
2017,2017-08-30,6,South,TRE,1,324,10029,13142451
2017,2017-08-29,5,Southwest,WECC,1,96,13534,16847958.1
2017,2017-08-29,6,South,SERC,1,56,1506,13204330
2017,2017-08-29,6,South,TRE,1,279,8689,19016242
2017,2017-08-28,6,South,SERC,1,485,36543,35299385
